 time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z 
2.15,-0.053538,0.0061692,-0.024798,-0.053664,0.011189,-0.046742,-0.053225,0.99086,0.011104,2.4966,20.766,-15.209,0.018141,0.012028,-0.032684,0.014023,0.0088962,-0.024225,0.93309,-0.024943,0.0036127,-0.011482
2.16,-0.05351,0.0062204,-0.025397,-0.054814,0.007899,-0.034508,-0.054515,0.99356,0.0078601,2.3294,20.672,-15.124,0.0035712,-0.0086125,0.011025,0.0066351,-0.0031615,-0.00036189,0.93332,-0.024935,0.0036467,-0.011763
2.17,-0.053511,0.0060781,-0.025856,-0.055123,0.0042802,-0.033685,-0.054515,0.98797,0.0042352,2.3294,20.672,-15.124,0.016927,0.0023148,-0.020542,0.013594,0.00048403,-0.014846,0.93355,-0.024941,0.0035755,-0.011982
2.18,-0.05383,0.0056528,-0.026153,-0.060733,-0.0032203,-0.030806,-0.060416,0.99356,-0.0032055,2.413,20.86,-14.955,-0.017069,0.0035289,0.015882,-0.0081394,0.001934,0.0061036,0.93377,-0.025099,0.0033529,-0.012129
2.19,-0.053691,0.0059253,-0.02746,-0.049953,0.011533,-0.047647,-0.049721,0.99453,0.011485,2.413,20.86,-14.955,0.0072136,0.029026,-0.10917,0.0027831,0.02103,-0.074915,0.93399,-0.025036,0.0035135,-0.012739
2.2,-0.054109,0.005822,-0.026533,-0.062509,0.0032922,-0.00070642,-0.06226,0.99472,0.0032813,1.9951,20.766,-15.209,-7.1263e-05,-0.020754,0.05352,0.00020644,-0.008288,0.015998,0.93422,-0.02524,0.0034485,-0.01231
2.21,-0.054618,0.0054872,-0.025116,-0.06406,-0.00034519,0.0016434,-0.063735,0.99356,-0.00034367,1.9951,20.766,-15.209,-0.0085703,0.0071713,-0.015686,-0.0065136,0.0018718,-0.0041595,0.93444,-0.025488,0.003254,-0.011655
2.22,-0.054853,0.0054792,-0.025974,-0.0574,0.0048148,-0.037308,-0.057281,0.99684,0.0048076,2.413,20.483,-15.039,-0.014641,0.025383,-0.086106,-0.012258,0.01804,-0.061508,0.93466,-0.025603,0.0032614,-0.012059
2.23,-0.055102,0.0054489,-0.027043,-0.057108,0.0032907,-0.037534,-0.056912,0.99549,0.0032813,2.413,20.483,-15.039,-0.014641,0.0083855,-0.033898,-0.013965,0.011101,-0.042803,0.93487,-0.025724,0.0032599,-0.012561
2.24,-0.05528,0.0054101,-0.027759,-0.056697,0.0040664,-0.035611,-0.056359,0.99298,0.0040444,2.413,21.049,-15.124,0.002357,0.0035289,-0.0047586,-0.0027038,0.0056889,-0.016822,0.93508,-0.025812,0.0032489,-0.012899
2.25,-0.055427,0.0053724,-0.028175,-0.05774,0.0046362,-0.034216,-0.057466,0.99414,0.0046168,2.413,21.049,-15.124,0.0011429,0.0023148,0.0037404,-0.00018872,0.0032445,-0.002944,0.9353,-0.025886,0.0032345,-0.013097
2.26,-0.055533,0.0053217,-0.028732,-0.057555,0.0046363,-0.039635,-0.057281,0.99414,0.0046168,2.4966,21.143,-15.124,0.0035712,-0.0001135,0.0061687,0.002273,0.0008493,0.0026075,0.93551,-0.025942,0.0032148,-0.013362
2.27,-0.055621,0.0052969,-0.029308,-0.057566,0.005212,-0.039688,-0.057281,0.99395,0.0051891,2.4966,21.143,-15.124,0.002357,0.0059572,-0.021757,0.0021867,0.0043548,-0.014954,0.93572,-0.025988,0.003209,-0.013634
2.28,-0.055768,0.0053139,-0.029151,-0.05865,0.0059944,-0.02355,-0.058203,0.99125,0.0059523,2.2459,20.955,-14.87,-0.0012854,0.0023148,-0.0047586,-0.00042591,0.002893,-0.0074367,0.93593,-0.026063,0.0032166,-0.013564
2.29,-0.055858,0.0053332,-0.02902,-0.057393,0.0061714,-0.025354,-0.057097,0.99376,0.0061431,2.2459,20.955,-14.87,0.0011429,0.0023148,0.0013121,0.00055227,0.0024683,-0.0010961,0.93614,-0.026111,0.0032251,-0.013505
2.3,-0.055894,0.0054042,-0.029535,-0.056098,0.0075136,-0.039055,-0.055806,0.99376,0.0074786,2.413,20.577,-15.039,-0.006142,0.0011006,-0.0071869,-0.0040834,0.0016396,-0.0059479,0.93635,-0.026132,0.0032694,-0.013748
2.31,-0.05596,0.0054187,-0.030084,-0.055967,0.0065616,-0.039124,-0.055622,0.99279,0.0065246,2.413,20.577,-15.039,-0.0085703,-0.0013276,-0.015686,-0.0071533,-0.00035716,-0.01326,0.93655,-0.026168,0.0032843,-0.014008
2.32,-0.055956,0.0054876,-0.030368,-0.054607,0.0080877,-0.033692,-0.054331,0.99395,0.0080509,2.3294,20.86,-15.209,-0.0012854,-0.0001135,-0.0059728,-0.0029623,-4.6485e-05,-0.0083705,0.93676,-0.026171,0.0033241,-0.014143
2.33,-0.055924,0.00561,-0.03059,-0.054597,0.0092358,-0.033833,-0.054331,0.99414,0.0091956,2.3294,20.86,-15.209,-0.0012854,0.0011006,0.0025262,-0.0016923,0.00095592,-0.0010085,0.93696,-0.02616,0.0033915,-0.014248
2.34,-0.055956,0.0057109,-0.031498,-0.05576,0.0088606,-0.049442,-0.055437,0.99318,0.0088141,2.5802,20.955,-15.039,-0.0073561,-0.0025418,0.0037404,-0.0055698,-0.0012319,0.0010447,0.93716,-0.026179,0.0034568,-0.014675
2.35,-0.056082,0.0056685,-0.032234,-0.057348,0.0057836,-0.046808,-0.057097,0.99453,0.0057615,2.5802,20.955,-15.039,-0.0049278,-0.0013276,9.7953e-05,-0.0051739,-0.0012786,-0.00062745,0.93736,-0.026243,0.0034443,-0.015024
2.36,-0.056206,0.0055305,-0.032446,-0.057466,0.0036726,-0.035755,-0.057281,0.99568,0.0036628,2.413,20.955,-14.955,-0.0049278,-0.0037559,-0.010829,-0.0050586,-0.0031491,-0.0079089,0.93756,-0.026307,0.0033739,-0.015129
2.37,-0.056445,0.005189,-0.032548,-0.059727,-0.0007254,-0.032095,-0.059678,0.998,-0.00072524,2.413,20.955,-14.955,-0.0097844,-0.0073984,-0.020542,-0.0085189,-0.0065242,-0.016581,0.93776,-0.026428,0.0031946,-0.015184
2.38,-0.056511,0.0049866,-0.032869,-0.056303,0.0021194,-0.036288,-0.056728,1.0065,0.0021366,2.413,20.955,-15.124,-0.0024995,0.0023148,-0.008401,-0.0042951,-0.00061292,-0.011082,0.93795,-0.026466,0.0030911,-0.015341
2.39,-0.056557,0.0049923,-0.03313,-0.056565,0.006141,-0.036382,-0.05304,0.93669,0.0057615,2.413,20.955,-15.124,-0.0024995,-0.0013276,-0.0035445,-0.0030282,-0.0010574,-0.0060328,0.93815,-0.026492,0.0030975,-0.015467
2.4,-0.056248,0.0049089,-0.03306,-0.049725,0.00351,-0.036556,-0.049168,0.98797,0.0034721,2.2459,20.766,-14.87,0.002357,0.0023148,0.10087,0.0011627,0.001148,0.067577,0.93835,-0.026354,0.0030493,-0.015439
2.41,-0.056494,0.0039117,-0.031962,-0.060261,-0.018635,-0.019777,-0.059678,0.98913,-0.018468,2.2459,20.766,-14.87,-0.02314,0.0011006,0.0073828,-0.015881,-0.000539,0.026348,0.93855,-0.026485,0.0025055,-0.014942
2.42,-0.056635,0.0040206,-0.032209,-0.058211,0.0075229,-0.034239,-0.057834,0.99241,0.0074786,2.413,20.955,-15.124,0.019355,-0.0025418,-0.10917,0.0084396,-0.0017066,-0.067526,0.93875,-0.026556,0.0025674,-0.015059
2.43,-0.056666,0.004316,-0.032693,-0.058651,0.011991,-0.034123,-0.058941,1.0038,0.012057,2.413,20.955,-15.124,0.0059994,0.0059572,0.023167,0.0065662,0.0040937,-0.0045567,0.93893,-0.026572,0.0027309,-0.015285
2.44,-0.056846,0.0042064,-0.032128,-0.060879,0.0011837,-0.026297,-0.060785,0.99723,0.0011826,2.3294,20.766,-14.87,-0.006142,0.0059572,0.10573,-0.0025306,0.0050842,0.072018,0.93913,-0.026664,0.0026661,-0.015024
2.45,-0.056543,0.0045286,-0.032183,-0.051331,0.01063,-0.040773,-0.050827,0.98932,0.010531,2.3294,20.766,-14.87,0.020569,0.012028,-0.038755,0.013803,0.010262,-0.0054897,0.93932,-0.026524,0.0028355,-0.015048
2.46,-0.056395,0.004822,-0.031772,-0.055369,0.010774,-0.021884,-0.055068,0.99356,0.010722,2.1623,20.955,-15.124,0.002357,-0.0001135,-0.013258,0.0058809,0.0033654,-0.010114,0.93952,-0.026458,0.0029845,-0.014854
2.47,-0.056204,0.0049226,-0.031447,-0.053138,0.0074887,-0.024695,-0.05304,0.99723,0.0074786,2.1623,20.955,-15.124,-7.1263e-05,-0.0013276,0.020738,0.0019451,0.00021219,0.011729,0.93971,-0.026374,0.0030319,-0.014703
2.48,-0.056349,0.0053163,-0.032225,-0.059082,0.014754,-0.051327,-0.058941,0.99645,0.014728,2.6638,20.766,-15.124,-0.0073561,-0.0025418,0.036522,-0.0046655,-0.0010077,0.02749,0.93989,-0.026443,0.003252,-0.015066
2.49,-0.056677,0.0044209,-0.033204,-0.059843,-0.012811,-0.046714,-0.059494,0.99298,-0.012745,2.6638,20.766,-15.124,-0.041352,-0.030467,-0.16503,-0.030195,-0.022525,-0.10663,0.94007,-0.026608,0.0027912,-0.015542
2.5,-0.057663,0.0039075,-0.033198,-0.069536,-0.0016843,-0.017568,-0.069267,0.99453,-0.0016792,2.413,20.955,-15.124,-0.057136,-0.020754,-0.013258,-0.049443,-0.021657,-0.040445,0.94024,-0.027081,0.0025258,-0.015548
2.51,-0.058123,0.0043015,-0.033881,-0.05681,0.01806,-0.037428,-0.057097,1.004,0.018163,2.413,20.955,-15.124,-0.05835,-0.012255,-0.076393,-0.055199,-0.014103,-0.065216,0.94041,-0.027299,0.0027476,-0.015866
2.52,-0.059035,0.0055289,-0.033831,-0.068059,0.036585,-0.024551,-0.067423,0.98913,0.036287,2.413,20.766,-15.039,-0.018283,-0.0061842,0.0098111,-0.030011,-0.0064833,-0.012232,0.94058,-0.027722,0.0034055,-0.015825
2.53,-0.059306,0.0056351,-0.03488,-0.050274,0.012141,-0.047058,-0.049905,0.99183,0.012057,2.413,20.766,-15.039,-0.17248,-0.034109,-0.11889,-0.12757,-0.025072,-0.086632,0.94075,-0.027852,0.0034781,-0.016319
2.54,-0.060112,0.005046,-0.035561,-0.058574,-0.0032446,-0.038014,-0.057834,0.98624,-0.0032055,2.4966,20.955,-15.124,0.0072136,-0.0025418,0.014668,-0.033612,-0.0099706,-0.016359,0.94091,-0.028241,0.0031812,-0.016651
2.55,-0.060061,0.0052065,-0.036169,-0.053951,0.011172,-0.046196,-0.053593,0.99241,0.011104,2.4966,20.955,-15.124,-0.006142,-0.0037559,0.0049545,-0.014007,-0.0052112,-0.0022172,0.94109,-0.02822,0.0032741,-0.016938
2.56,-0.059653,0.0050916,-0.035889,-0.05077,0.0034792,-0.031284,-0.050643,0.99665,0.0034721,2.2459,20.86,-15.548,0.020569,0.0047431,0.023167,0.010572,0.0015199,0.015636,0.94127,-0.028035,0.0032053,-0.016812
2.57,-0.058436,0.0050832,-0.036465,-0.037042,0.0050282,-0.04992,-0.036813,0.99337,0.0049983,2.2459,20.86,-15.548,0.021783,0.0047431,9.7953e-05,0.019744,0.0037325,0.0038734,0.94146,-0.027467,0.0031982,-0.017088
2.58,-0.060264,0.0068467,-0.033015,-0.09962,0.047631,0.034481,-0.098402,0.9845,0.047162,2.2459,20.955,-15.209,0.030282,0.0047431,-0.0047586,0.024036,0.0067987,0.0027905,0.94164,-0.028322,0.0040998,-0.015436
2.59,-0.061356,0.0014253,-0.031525,-0.086976,-0.11894,0.021407,-0.086231,0.98894,-0.11863,2.2459,20.955,-15.209,-0.042566,0.0071713,-0.3775,-0.023667,-0.0016146,-0.25679,0.94181,-0.02889,0.0012114,-0.014823
2.6,-0.061645,0.0030904,-0.033833,-0.065203,0.04436,-0.039511,-0.065026,0.99588,0.0443,2.5802,20.955,-15.209,0.020569,-0.014683,-0.08125,0.0067879,-0.0077705,-0.13421,0.94196,-0.029015,0.0021298,-0.015886
2.61,-0.061148,0.0047423,-0.035837,-0.044531,0.04482,-0.069813,-0.045295,1.0165,0.045636,2.5802,20.955,-15.209,-0.14091,-0.014683,0.22229,-0.094031,-0.0096278,0.11057,0.94212,-0.028768,0.00303,-0.016806
2.62,-0.062636,0.0039543,-0.035942,-0.072513,-0.010761,-0.044583,-0.074246,1.0221,-0.011028,2.9145,20.86,-15.294,-0.10934,-0.02561,-0.15288,-0.10472,-0.02162,-0.072707,0.94227,-0.029482,0.0026261,-0.01687
2.63,-0.064083,0.0020196,-0.036735,-0.076515,-0.035875,-0.036488,-0.075905,0.99009,-0.035639,2.9145,20.86,-15.294,-0.025568,-0.015897,-0.10068,-0.050291,-0.020188,-0.091746,0.94241,-0.030187,0.0016249,-0.017277
2.64,-0.065435,0.0023477,-0.037451,-0.074454,0.017798,-0.03006,-0.073508,0.98546,0.01759,2.6638,20.955,-14.955,-0.17976,-0.059606,-0.16017,-0.14003,-0.046269,-0.13785,0.94255,-0.030826,0.0018213,-0.017611
2.65,-0.065808,0.0039079,-0.039795,-0.049185,0.050549,-0.071894,-0.048983,0.99511,0.050406,2.6638,20.955,-14.955,-0.087489,-0.063249,0.076589,-0.10167,-0.054377,0.0090204,0.94269,-0.030988,0.0026871,-0.018692
2.66,-0.065738,0.0051503,-0.041275,-0.04863,0.042334,-0.065296,-0.04843,0.99511,0.042202,2.5802,20.766,-15.039,-0.032853,-0.014683,-0.11525,-0.052295,-0.023996,-0.078376,0.94285,-0.030945,0.003367,-0.019371
2.67,-0.066492,0.0044939,-0.041176,-0.076014,-0.0057534,-0.020491,-0.077565,1.0184,-0.0058765,2.5802,20.766,-15.039,0.032711,0.012028,-0.13467,0.0060613,0.00017697,-0.11539,0.943,-0.031314,0.0030249,-0.019338
2.68,-0.067085,0.0046995,-0.040744,-0.075187,0.01297,-0.0047174,-0.075352,1.0003,0.013011,2.3294,20.955,-15.294,-0.070492,-0.021968,-0.19781,-0.047427,-0.014759,-0.16906,0.94316,-0.031597,0.0031323,-0.019133
2.69,-0.067536,0.0038298,-0.041545,-0.063472,-0.0086461,-0.019147,-0.064104,1.0086,-0.0087383,2.3294,20.955,-15.294,-0.10692,-0.032895,-0.25973,-0.087933,-0.028195,-0.22914,0.94331,-0.031824,0.0026888,-0.019529
2.7,-0.066144,0.016785,-0.049463,-0.13364,-0.31333,0.068628,-0.13399,0.99665,-0.32583,2.3294,21.049,-15.294,-0.12756,-0.058392,-0.49284,-0.1115,-0.027236,-0.41479,0.93759,-0.030798,0.0097026,-0.022897
2.71,-0.065233,0.031576,-0.058077,-0.14792,-0.37972,0.081289,-0.15225,1.0217,-0.41225,2.3294,21.049,-15.294,-0.2599,-0.15552,-0.16867,-0.20952,-0.089229,-0.24766,0.9319,-0.029914,0.01779,-0.026516
2.72,-0.065359,0.051266,-0.063782,-0.15105,-0.52373,0.080625,-0.13436,0.8827,-0.51566,2.3294,20.955,-15.463,-0.16155,-0.1361,0.26114,-0.17186,-0.084659,0.10056,0.9263,-0.029401,0.02857,-0.028647
2.73,-0.065311,0.027388,-0.057983,-0.058566,-0.50789,-0.0011346,-0.060969,1.0398,-0.57976,2.3294,20.955,-15.463,-0.024354,-0.048679,0.71887,-0.067562,-0.09601,0.52846,0.92652,-0.029839,0.015628,-0.026386
2.74,-0.065011,0.0036394,-0.048649,-0.065928,-0.52607,0.0010462,-0.058203,0.88155,-0.51299,2.413,20.483,-15.802,-0.03771,-0.20652,1.0552,-0.04556,-0.20777,0.88992,0.92678,-0.030088,0.0026934,-0.022484
2.75,-0.059283,0.012062,-0.040933,0.052171,0.25034,-0.12777,0.051328,0.98296,0.25169,1.0757,20.106,-17.667,-0.077776,-0.46149,2.1783,-0.059276,-0.36551,1.7684,0.92713,-0.027357,0.0070593,-0.018785
2.76,-0.054598,0.019064,-0.026239,0.027874,0.21616,-0.080519,0.028094,1.0076,0.22135,1.0757,20.106,-17.667,0.12013,-0.057178,1.8165,0.070877,-0.13695,1.7873,0.92751,-0.025192,0.010599,-0.011889
2.77,-0.049117,0.029213,-0.012637,0.03975,0.27703,-0.062355,0.037683,0.94748,0.26962,0.49064,19.917,-18.006,-0.080205,-0.16402,1.3964,-0.027545,-0.13806,1.5032,0.92783,-0.022691,0.015874,-0.005476
2.78,-0.050075,0.020343,-0.0020538,-0.046596,0.19314,0.07669,-0.046402,0.99511,0.19483,0.49064,19.917,-18.006,0.11891,0.23422,0.9872,0.074179,0.10942,1.1305,0.92232,-0.023086,0.011044,-0.00067115
2.79,-0.051645,0.017634,0.0065126,-0.033222,0.070193,0.064433,-0.031835,0.95789,0.067385,0.32347,19.634,-18.43,-0.0073561,-0.1361,0.79779,0.016651,-0.063213,0.88867,0.91678,-0.02371,0.009533,0.0032335
2.8,-0.039781,0.011485,-0.0026109,-0.28415,0.19589,0.39144,-0.31433,1.0763,0.22249,0.32347,19.634,-18.43,0.0035712,0.052095,0.94227,0.02508,0.010362,0.89349,0.91168,-0.018128,0.0063197,-0.0010649
2.81,-0.048781,0.010157,-0.0012007,0.052602,-0.019709,0.0090227,0.046718,0.88733,-0.017514,-0.34518,19.823,-18.939,-4.9016,-0.041394,-1.8041,-3.3703,-0.027601,-0.9741,0.91186,-0.022242,0.0055795,-0.00041165
2.82,-0.066612,0.0097466,-0.012983,0.19109,0.020049,-0.13759,0.050959,0.26342,0.0053799,-0.34518,19.823,-18.939,-2.534,0.16258,0.53918,-2.7548,0.10369,0.068417,0.91193,-0.030349,0.005535,-0.005742
2.83,-0.079558,0.0070845,-0.011068,0.13478,-0.068332,-0.021853,0.12804,0.94421,-0.065211,-1.2646,19.634,-19.363,-1.621,-0.037752,0.58653,-1.9407,0.00015518,0.42529,0.91203,-0.036277,0.0040785,-0.0048929
2.84,-0.082338,0.0034177,-0.016356,-0.15608,0.1538,0.30473,-0.21678,1.3776,0.2162,-1.2646,19.634,-19.363,3.7225,0.54868,1.5724,1.9885,0.37209,1.1933,0.90666,-0.037332,0.0021869,-0.0073373
2.85,-0.064898,-0.0025106,-0.015772,-0.11149,0.31137,0.26396,-0.11721,1.047,0.33907,-0.59593,19.823,-19.532,1.2335,1.1885,0.88278,1.4596,0.91597,0.95181,0.90173,-0.029282,-0.0011597,-0.0071563
2.86,-0.059085,-0.005508,-0.01193,-0.032175,0.32286,0.14549,-0.027778,0.86304,0.28889,-0.59593,19.823,-19.532,-0.18826,1.2602,0.25628,0.31219,1.128,0.4542,0.89654,-0.026512,-0.0029109,-0.0054386
2.87,-0.058004,-0.0016733,-0.015476,-0.080558,0.13064,0.20277,-0.07738,0.95847,0.12634,-0.93026,20.106,-18.769,0.17355,0.073949,-0.075179,0.21678,0.38567,0.071342,0.8913,-0.025864,-0.00073776,-0.0069242
2.88,-0.059583,-0.0016479,-0.019142,-0.055575,0.079658,0.16405,-0.055253,0.99318,0.079405,-0.93026,20.106,-18.769,-0.082633,-0.62782,-0.022971,0.0091705,-0.32111,-0.006022,0.88599,-0.026412,-0.00067637,-0.0085078
2.89,-0.062595,-0.0012333,-0.022844,-0.059574,-0.042368,0.14751,-0.063182,1.0593,-0.044988,-0.84667,20.389,-19.193,-0.048637,-0.7541,-0.20995,-0.030727,-0.61504,-0.15725,0.88063,-0.027579,-0.00038453,-0.010081
2.9,-0.064895,-0.0047961,-0.028157,-0.069262,0.036427,0.16681,-0.069636,1.0038,0.036669,-0.84667,20.389,-19.193,-0.076562,-0.25266,-0.020542,-0.061215,-0.36277,-0.074023,0.87535,-0.028451,-0.0023361,-0.012413
2.91,-0.066522,-0.0072893,-0.033698,-0.076367,0.054278,0.17897,-0.074799,0.97756,0.053267,-0.93026,20.2,-19.448,0.015713,-0.012255,0.0061687,-0.006392,-0.12139,-0.031402,0.87011,-0.029022,-0.003695,-0.014801
2.92,-0.067455,-0.0081559,-0.039259,-0.079447,0.030846,0.17876,-0.079593,0.99973,0.030945,-0.93026,20.2,-19.448,0.063064,-0.23687,-0.056967,0.042788,-0.20193,-0.062219,0.86491,-0.029275,-0.0041347,-0.017139
2.93,-0.067797,-0.0080957,-0.0439,-0.085532,-0.019368,0.15322,-0.087338,1.0186,-0.019804,-0.42876,20.2,-19.448,0.083705,-0.42385,-0.10796,0.0719,-0.35255,-0.10527,0.85971,-0.029257,-0.0040606,-0.019033
2.94,-0.067421,-0.0077736,-0.049708,-0.10241,-0.030926,0.16868,-0.10264,0.99877,-0.03106,-0.42876,20.2,-19.448,-0.064421,-0.036538,-0.084892,-0.020673,-0.12998,-0.10351,0.85456,-0.028931,-0.0038239,-0.021397
2.95,-0.068095,-0.0078361,-0.055554,-0.08198,0.020309,0.16949,-0.080146,0.97544,0.01988,-0.76309,19.917,-19.532,0.036353,0.267,0.031666,0.019894,0.14389,-0.023067,0.84942,-0.02906,-0.0037998,-0.023757
2.96,-0.069513,-0.0084267,-0.059749,-0.057444,0.053557,0.14805,-0.053778,0.93514,0.050215,-0.76309,19.917,-19.532,0.025426,-0.038966,0.087516,0.023338,0.013538,0.040783,0.8443,-0.029506,-0.0041025,-0.025404
2.97,-0.070669,-0.0088661,-0.063492,-0.060155,0.0031405,0.14496,-0.062813,1.0429,0.0032813,-0.76309,20.2,-19.787,0.1092,-0.5659,0.024381,0.082013,-0.38675,0.016697,0.8392,-0.029833,-0.0043284,-0.026836
2.98,-0.073213,-0.011008,-0.066083,-0.040142,-0.013708,0.12336,-0.043452,1.0819,-0.014843,-0.76309,20.2,-19.787,-0.18826,-0.62175,0.06809,-0.10691,-0.54592,0.040721,0.83408,-0.030765,-0.0055728,-0.027811
2.99,-0.074655,-0.015349,-0.069812,-0.076291,0.056916,0.16097,-0.074061,0.96888,0.055366,-0.67951,19.823,-19.956,-0.16277,-0.070534,0.34127,-0.14416,-0.21752,0.23398,0.82903,-0.031283,-0.0081513,-0.029295
3,-0.076043,-0.019094,-0.071929,-0.058659,0.086622,0.14603,-0.060047,1.0225,0.088944,-0.67951,19.823,-19.956,0.22819,-0.048679,0.20407,0.11343,-0.10498,0.19852,0.82401,-0.031762,-0.010425,-0.030088
3.01,-0.074699,-0.021234,-0.076628,-0.080302,0.063438,0.1683,-0.080515,1.0005,0.063761,-0.67951,19.728,-19.532,0.13956,0.026598,-0.15531,0.13136,-0.017545,-0.061714,0.81905,-0.031101,-0.011751,-0.03188
3.02,-0.071609,-0.020397,-0.085315,-0.12757,-0.0072787,0.20555,-0.12606,0.98277,-0.007212,-0.67951,19.728,-19.532,-0.042566,0.0083855,-0.18567,0.013212,0.0007938,-0.16356,0.81412,-0.029695,-0.011243,-0.035197
3.03,-0.070736,-0.019758,-0.093445,-0.09626,-0.0086231,0.18075,-0.095267,0.98662,-0.0085475,-0.76309,20.2,-19.617,0.044852,-0.018326,-0.14803,0.036041,-0.012468,-0.16735,0.80915,-0.029199,-0.010828,-0.038265
3.04,-0.070601,-0.019936,-0.10096,-0.079417,0.0085553,0.16604,-0.079962,1.0047,0.0086233,-0.76309,20.2,-19.617,-0.017069,-0.032895,-0.12982,-0.00052577,-0.027683,-0.15555,0.80418,-0.029025,-0.010912,-0.041068
3.05,-0.070854,-0.020186,-0.10777,-0.075774,0.0083001,0.14769,-0.075168,0.99009,0.0082417,-0.51235,19.823,-19.702,-0.0073561,-0.0061842,-0.1711,-0.0050737,-0.013915,-0.1798,0.79922,-0.029005,-0.011047,-0.043555
3.06,-0.065148,-0.018111,-0.10344,0.041621,0.03482,0.028633,0.042661,1.0244,0.035715,-0.51235,19.823,-19.702,0.022997,-0.047465,-0.1626,0.020697,-0.033347,-0.15891,0.79984,-0.026648,-0.0099295,-0.041775
3.07,-0.06964,-0.020608,-0.1075,-0.0011024,0.06222,0.079215,-0.0010404,0.94382,0.0588,-0.59593,19.728,-19.363,-0.23683,-0.037752,-0.21359,-0.1608,-0.041075,-0.20673,0.79483,-0.028383,-0.01142,-0.043216
3.08,-0.069942,-0.020343,-0.11784,-0.088716,-0.016215,0.16353,-0.093607,1.0524,-0.017133,-0.59593,19.728,-19.363,0.16627,-0.052322,-0.61426,0.066863,-0.048259,-0.50245,0.78986,-0.02839,-0.011186,-0.047044
3.09,-0.069782,-0.023107,-0.12855,-0.06602,0.071378,0.13995,-0.064288,0.97235,0.069675,-0.42876,19.823,-19.702,-0.066849,-0.045037,-0.34229,-0.02575,-0.050576,-0.40367,0.78485,-0.028339,-0.012876,-0.051031
3.1,-0.069821,-0.024989,-0.13908,-0.065826,0.048011,0.13729,-0.066132,1.0032,0.048307,-0.42876,19.823,-19.702,0.12499,-0.012255,-0.45642,0.078399,-0.027456,-0.45274,0.77986,-0.028347,-0.014025,-0.054878
3.11,-0.065822,-0.024467,-0.15361,-0.14164,-0.0085915,0.19363,-0.14044,0.98489,-0.0085475,-0.17802,19.54,-19.448,0.0059994,0.06545,-0.58269,0.031461,0.037076,-0.55818,0.77491,-0.02672,-0.013711,-0.060155
3.12,-0.06261,-0.023931,-0.16864,-0.13074,-0.0078887,0.18319,-0.12864,0.97833,-0.0077843,-0.17802,19.54,-19.448,0.04728,0.0035289,-0.57662,0.045221,0.013656,-0.58601,0.76991,-0.025414,-0.013376,-0.065558
3.13,-0.060605,-0.022068,-0.18239,-0.11711,-0.060747,0.15309,-0.11684,0.99318,-0.060823,0.15631,19.823,-18.769,0.0072136,-0.017111,-0.52805,0.020719,-0.0050745,-0.55971,0.76492,-0.024494,-0.01217,-0.070387
3.14,-0.05994,-0.020657,-0.19514,-0.097205,-0.059757,0.13366,-0.096189,0.98643,-0.059297,0.15631,19.823,-18.769,-0.042566,-0.091174,-0.46249,-0.021981,-0.062084,-0.50614,0.75991,-0.024099,-0.011219,-0.07479
3.15,-0.060304,-0.020447,-0.20591,-0.072018,-0.019111,0.095722,-0.072402,1.0036,-0.019232,0.49064,20.106,-18.515,0.038781,0.19415,-0.42242,0.020351,0.11524,-0.46102,0.75492,-0.024153,-0.011033,-0.078406
3.16,-0.060146,-0.019042,-0.21742,-0.089203,-0.062032,0.11104,-0.086416,0.96618,-0.060251,0.49064,20.106,-18.515,-0.088704,-0.33279,-0.386,-0.054294,-0.19221,-0.42337,0.74994,-0.023929,-0.010071,-0.08223
3.17,-0.059715,-0.018168,-0.22951,-0.10276,-0.070957,0.12551,-0.10375,1.0061,-0.071889,0.40705,19.823,-18.854,-0.017069,-0.035324,-0.33015,-0.026887,-0.079314,-0.3746,0.74497,-0.023636,-0.0094568,-0.08623
3.18,-0.060092,-0.018325,-0.24017,-0.076224,-0.01943,0.10241,-0.074614,0.97698,-0.019041,0.40705,19.823,-18.854,-0.048637,0.10673,-0.20631,-0.041279,0.05007,-0.27386,0.74002,-0.023714,-0.0095073,-0.089669
3.19,-0.058773,-0.012946,-0.25283,-0.13991,-0.19134,0.14607,-0.13897,0.98681,-0.19304,0.57422,20.106,-18.6,0.053351,0.0023148,-0.39693,0.02627,0.026984,-0.37663,0.73514,-0.022711,-0.0059104,-0.093691
3.2,-0.057023,-0.0096927,-0.26575,-0.1251,-0.13066,0.13696,-0.12551,0.998,-0.13218,0.57422,20.106,-18.6,0.10192,0.0035289,-0.22937,0.080204,0.017774,-0.29257,0.73022,-0.021697,-0.003731,-0.097793
3.21,-0.056428,-0.0096131,-0.27658,-0.079753,-0.026439,0.11219,-0.079778,0.99819,-0.026481,0.32347,20.106,-18.515,-7.1263e-05,0.061808,0.030452,0.024994,0.049675,-0.087524,0.72533,-0.021374,-0.0036462,-0.10114
3.22,-0.056167,-0.010048,-0.28622,-0.0763,-0.0057236,0.10996,-0.075721,0.99048,-0.0056857,0.32347,20.106,-18.515,-0.0073561,-0.01954,-0.010829,0.0033041,0.0022749,-0.054291,0.72049,-0.021223,-0.0039091,-0.10401
