 time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z 
4.54,-3.1321,-0.020692,0.00486,-3.1325,-0.020012,0.0019875,-0.0091539,-1.0085,-0.020185,-12.553,-47.897,-17.267,-0.0011526,0.00060356,0.0011032,-0.0013401,0.0002298,0.00075374,0.0047997,-1.0097,-0.0025021,-0.010234
4.55,-3.1322,-0.020704,0.0047836,-3.1329,-0.02056,0.0033136,-0.0087851,-1.0095,-0.020758,-12.553,-47.897,-17.267,-0.0011528,-0.00060482,-0.0013286,-0.0012572,-0.00032802,-0.00057989,0.0047748,-1.0097,-0.0024633,-0.01024
4.56,-3.1322,-0.020725,0.0048458,-3.1331,-0.020757,0.0059361,-0.0086007,-1.0091,-0.020949,-12.362,-47.785,-17.078,-0.001153,0.00061123,-0.0013321,-0.0012376,0.00035381,-0.001177,0.0047476,-1.0097,-0.0024944,-0.010251
4.57,-3.1322,-0.020713,0.0047833,-3.1322,-0.020004,0.0033896,-0.0095227,-1.0089,-0.020185,-12.362,-47.785,-17.078,6.0988e-05,0.0006093,-0.00011757,-0.0003288,0.00050598,-0.00033455,0.004745,-1.0097,-0.0024628,-0.010245
4.58,-3.1323,-0.020721,0.0045056,-3.1325,-0.02039,-0.0010352,-0.0091539,-1.0085,-0.020567,-12.648,-47.785,-17.267,-0.0011495,0.00061504,-0.00012103,-0.00092083,0.00058693,0.00022616,0.0047341,-1.0097,-0.0023224,-0.01025
4.59,-3.1323,-0.020724,0.004181,-3.132,-0.020209,-0.0022145,-0.009707,-1.0081,-0.020376,-12.648,-47.785,-17.267,-0.0011459,0.0018311,-0.00012832,-0.0010585,0.0014382,0.00045472,0.0047349,-1.0096,-0.0021585,-0.010252
4.6,-3.1323,-0.020765,0.0040617,-3.132,-0.020957,0.0017642,-0.009707,-1.0085,-0.021139,-12.362,-47.785,-16.983,-0.0011538,0.00061499,-0.00012791,-0.0011002,0.00090623,0.00021962,0.004736,-1.0096,-0.0020984,-0.010273
4.61,-3.1322,-0.020782,0.0039272,-3.132,-0.020575,0.0012919,-0.009707,-1.0087,-0.020758,-12.362,-47.785,-16.983,0.0012705,0.00061688,-0.00012751,0.00055987,0.00071673,0.00017398,0.0047402,-1.0096,-0.0020306,-0.010282
4.62,-3.1322,-0.020772,0.0046699,-3.1323,-0.020197,0.019402,-0.0093383,-1.0087,-0.020376,-12.076,-47.45,-17.267,6.0007e-05,-0.0018134,-0.00012711,0.00022662,-0.0010583,-0.0011284,0.0047436,-1.0096,-0.0024054,-0.010275
4.63,-3.1322,-0.020748,0.0052658,-3.131,-0.020019,0.016914,-0.010629,-1.0081,-0.020185,-12.076,-47.45,-17.267,-0.0011543,0.00061299,-0.00013054,-0.0006264,6.8776e-05,-0.0012966,0.0047745,-1.0096,-0.0027064,-0.010262
4.64,-3.1321,-0.020733,0.0050542,-3.1312,-0.020008,0.00068988,-0.010445,-1.0087,-0.020185,-12.457,-47.338,-17.172,-0.0011545,0.00061489,-0.00013013,-0.00092613,0.00042401,-0.00015883,0.0047925,-1.0095,-0.0025997,-0.010255
4.65,-3.1322,-0.020726,0.0049328,-3.1321,-0.020205,0.002509,-0.0095227,-1.0083,-0.020376,-12.457,-47.338,-17.172,-0.0011509,-0.00059736,-0.00013738,-0.0010785,-0.00029182,3.6927e-05,0.004787,-1.0095,-0.0025383,-0.010253
4.66,-3.1322,-0.020704,0.004438,-3.1327,-0.019827,-0.005425,-0.0089695,-1.0083,-0.019995,-12.553,-47.562,-16.983,6.3074e-05,0.0018366,-0.0013511,-0.0003358,0.0011503,-0.00018946,0.0047678,-1.0095,-0.0022883,-0.010243
4.67,-3.1323,-0.020707,0.0040493,-3.1334,-0.020201,-0.0036785,-0.0082319,-1.0085,-0.020376,-12.553,-47.562,-16.983,-0.0023616,0.00062053,-0.00013268,-0.0018311,0.00077383,0.00042439,0.0047311,-1.0095,-0.0020917,-0.010246
4.68,-3.1323,-0.020702,0.0041733,-3.1332,-0.020012,0.0067554,-0.0084163,-1.0085,-0.020185,-12.457,-47.897,-17.267,0.0012806,0.0018366,0.0010819,0.00026367,0.0014789,0.00068425,0.0047034,-1.0095,-0.0021539,-0.010243
4.69,-3.1323,-0.020707,0.0042662,-3.1329,-0.02019,0.0063394,-0.0087851,-1.0091,-0.020376,-12.457,-47.897,-17.267,6.6288e-05,0.00062044,0.0022964,8.8417e-05,0.00086607,0.0016395,0.0046911,-1.0094,-0.0022006,-0.010246
4.7,-3.1324,-0.020689,0.004547,-3.1327,-0.019815,0.010334,-0.0089695,-1.0089,-0.019995,-12.457,-47.45,-17.456,6.6078e-05,0.00061848,-0.00013143,5.551e-05,0.00064978,-2.2598e-05,0.0046841,-1.0094,-0.0023422,-0.010236
4.71,-3.1324,-0.020711,0.0048497,-3.1323,-0.020776,0.010841,-0.0093383,-1.0081,-0.020949,-12.457,-47.45,-17.456,6.9703e-05,-0.0018079,-0.00013101,7.6062e-05,-0.0010219,-0.00054217,0.0046866,-1.0094,-0.002495,-0.010247
4.72,-3.1324,-0.020708,0.0056203,-3.1329,-0.020379,0.02074,-0.0087851,-1.0091,-0.020567,-12.266,-47.562,-17.551,0.0012798,0.00061841,-0.0013409,0.00089185,0.00011122,-0.0022124,0.0046796,-1.0094,-0.0028838,-0.010244
4.73,-3.1324,-0.0207,0.0063046,-3.1323,-0.020193,0.019557,-0.0093383,-1.0089,-0.020376,-12.266,-47.562,-17.551,6.5442e-05,-0.00059769,-0.00012253,0.00033808,-0.0003971,-0.0017389,0.004687,-1.0094,-0.0032291,-0.010238
4.74,-3.1324,-0.020679,0.0061675,-3.1327,-0.019997,0.0032224,-0.0089695,-1.0093,-0.020185,-12.457,-47.338,-17.172,5.7569e-05,-0.0005958,-0.00011831,0.00011398,-0.00055206,-0.00039024,0.0046791,-1.0093,-0.0031597,-0.010229
4.75,-3.1324,-0.020697,0.0060544,-3.1325,-0.02078,0.00384,-0.0091539,-1.0079,-0.020949,-12.457,-47.338,-17.172,5.3554e-05,-0.00059775,0.0010962,5.9116e-05,-0.00054407,0.0008026,0.0046759,-1.0093,-0.0031026,-0.010238
4.76,-3.1324,-0.020675,0.0055841,-3.1322,-0.020004,-0.003613,-0.0095227,-1.0089,-0.020185,-12.553,-47.785,-17.078,5.3385e-05,-0.00059587,-0.00011757,5.7572e-05,-0.00059159,0.0008449,0.0046794,-1.0093,-0.0028652,-0.010228
4.77,-3.1323,-0.020674,0.0051132,-3.1316,-0.020394,-0.0040945,-0.010076,-1.0083,-0.020567,-12.553,-47.785,-17.078,5.705e-05,-0.00060165,-0.0001172,9.7779e-05,-0.00058081,0.00085841,0.0046961,-1.0093,-0.0026277,-0.010229
4.78,-3.1323,-0.02066,0.005123,-3.1318,-0.020209,0.0054328,-0.0098914,-1.0081,-0.020376,-12.362,-47.674,-17.172,0.0024852,-0.0018101,-0.00011683,0.001785,-0.0014316,0.00015663,0.0047135,-1.0093,-0.0026328,-0.010222
4.79,-3.1323,-0.020644,0.0052296,-3.1329,-0.020205,0.0073594,-0.0087851,-1.0083,-0.020376,-12.362,-47.674,-17.172,-0.0011575,-0.00059404,-0.00011262,-0.00029595,-0.0008503,-0.0001883,0.0047043,-1.0092,-0.0026864,-0.010214
4.8,-3.1323,-0.020621,0.0054098,-3.1325,-0.019823,0.0088812,-0.0091539,-1.0085,-0.019995,-12.553,-47.002,-17.551,5.6511e-05,0.0018323,-0.0013264,-5.9068e-05,0.00097379,-0.0012303,0.0046995,-1.0092,-0.0027771,-0.010203
4.81,-3.1324,-0.020617,0.0049501,-3.1329,-0.020001,-0.0043937,-0.0087851,-1.0091,-0.020185,-12.744,-47.45,-17.267,0.0012665,0.00061808,-0.0013295,0.00080343,0.00071067,-0.0005978,0.0046852,-1.0092,-0.002545,-0.010202
4.82,-3.1324,-0.020642,0.0045349,-3.1327,-0.020769,-0.0037766,-0.0089695,-1.0085,-0.020949,-12.744,-47.45,-17.267,5.5989e-05,-0.0018122,-0.0001112,0.00024523,-0.00099283,0.00035815,0.0046774,-1.0092,-0.0023355,-0.010215
4.83,-3.1324,-0.020605,0.0049342,-3.1331,-0.019626,0.012954,-0.0086007,-1.0089,-0.019804,-12.266,-47.674,-17.267,5.1979e-05,0.00061419,0.0011033,7.2643e-05,7.2932e-05,0.00027571,0.0046633,-1.0092,-0.0025366,-0.010196
4.84,-3.1324,-0.020605,0.0047543,-3.1325,-0.020197,0.0011565,-0.0091539,-1.0087,-0.020376,-12.648,-47.674,-17.361,5.1664e-05,0.00061033,-0.0013243,4.4e-05,0.00044358,-0.00056383,0.0046598,-1.0091,-0.0024458,-0.010197
4.85,-3.1324,-0.020607,0.0045888,-3.1325,-0.020197,0.0011565,-0.0091539,-1.0087,-0.020376,-12.648,-47.674,-17.361,5.1664e-05,0.00061033,-0.0013243,3.5933e-05,0.00055566,-0.00083083,0.0046563,-1.0091,-0.0023622,-0.010199
4.86,-3.1324,-0.020626,0.0044334,-3.1323,-0.020583,0.0013049,-0.0093383,-1.0083,-0.020758,-12.648,-47.674,-17.361,0.0012656,-0.00060574,0.001112,0.00088546,-0.00022303,0.00074771,0.0046593,-1.0091,-0.0022839,-0.010208
4.87,-3.1324,-0.020609,0.0045277,-3.1323,-0.019993,0.0064913,-0.0093383,-1.0095,-0.020185,-12.553,-47.674,-17.456,5.5171e-05,-0.00060766,-0.00010181,0.00031347,-0.00050669,1.0944e-05,0.0046643,-1.0091,-0.0023314,-0.0102
4.88,-3.1323,-0.020639,0.0045833,-3.1312,-0.020965,0.0057471,-0.010445,-1.0081,-0.021139,-12.553,-47.674,-17.456,0.0012653,-0.00060958,0.0011088,0.0010522,-0.00052362,0.00068216,0.0046956,-1.0091,-0.0023598,-0.010215
4.89,-3.1323,-0.020633,0.0039962,-3.1318,-0.020197,-0.0075447,-0.0098914,-1.0087,-0.020376,-12.648,-47.45,-17.078,5.1002e-05,0.00060649,-0.00010499,0.00037508,0.00026336,0.00099069,0.0047094,-1.0091,-0.0020637,-0.010213
4.9,-3.1323,-0.02061,0.0042698,-3.1318,-0.019823,0.0098866,-0.0098914,-1.0085,-0.019995,-12.362,-47.897,-17.361,-0.0011635,-0.00060766,0.0011022,-0.00064493,-0.00037468,0.00064508,0.0047228,-1.009,-0.0022018,-0.010202
4.91,-3.1323,-0.020613,0.0045881,-3.132,-0.020402,0.010902,-0.009707,-1.0079,-0.020567,-12.362,-47.897,-17.361,5.0521e-05,-0.00060574,-0.0013258,-0.00012882,-0.00052464,-0.0011883,0.0047299,-1.009,-0.0023624,-0.010203
4.92,-3.1323,-0.020591,0.0048263,-3.1321,-0.019831,0.009372,-0.0095227,-1.0081,-0.019995,-12.457,-47.338,-17.456,0.0012645,0.00060648,-0.00011511,0.00084895,0.00022743,-0.00077682,0.0047351,-1.009,-0.0024825,-0.010191
4.93,-3.1323,-0.020601,0.0051432,-3.1329,-0.020383,0.011309,-0.0087851,-1.0089,-0.020567,-12.457,-47.338,-17.456,4.6369e-05,0.00060457,-0.00011475,0.00025395,0.00049342,-0.00077227,0.0047242,-1.009,-0.0026422,-0.010196
4.94,-3.1323,-0.020574,0.0054019,-3.1329,-0.019808,0.010415,-0.0087851,-1.0093,-0.019995,-12.266,-47.674,-17.172,-0.0011718,-0.0030321,-0.00011438,-0.00076747,-0.0019771,-0.00068482,0.0047098,-1.009,-0.0027725,-0.010182
4.95,-3.1323,-0.020586,0.0057033,-3.1329,-0.020765,0.011576,-0.0087851,-1.0087,-0.020949,-12.266,-47.674,-17.172,-0.0011681,-0.00060191,-0.00011019,-0.0010702,-0.00097885,-0.00071978,0.0046932,-1.0089,-0.0029243,-0.010187
4.96,-3.1324,-0.020557,0.0063212,-3.1334,-0.019812,0.018461,-0.0082319,-1.0091,-0.019995,-12.076,-47.45,-17.172,4.5943e-05,-0.00060384,-0.00010601,-0.00035116,-0.00074995,-0.0011918,0.0046662,-1.0089,-0.0032356,-0.010172
4.97,-3.1324,-0.020578,0.006905,-3.1327,-0.020765,0.018309,-0.0089695,-1.0087,-0.020949,-12.076,-47.45,-17.172,0.0012599,-0.00060577,-0.00010951,0.00076003,-0.00061254,-0.0012833,0.0046626,-1.0089,-0.00353,-0.010181
4.98,-3.1324,-0.020561,0.0069592,-3.1327,-0.019997,0.0078649,-0.0089695,-1.0093,-0.020185,-12.266,-47.674,-17.078,4.5653e-05,-0.00060386,-0.00010916,0.00024284,-0.00061826,-0.00053155,0.0046584,-1.0089,-0.0035572,-0.010173
4.99,-3.1324,-0.020604,0.0069869,-3.1316,-0.021146,0.0073289,-0.010076,-1.0085,-0.02133,-12.266,-47.674,-17.078,4.9343e-05,0.00060836,-0.0025371,0.00016652,0.00029952,-0.0019392,0.0046794,-1.0089,-0.0035714,-0.010194
