time,Node01.Gqw,Node01.Gqx,Node01.Gqy,Node01.Gqz,Node01.Lqw,Node01.Lqx,Node01.Lqy,Node01.Lqz,Node01.rx,Node01.ry,Node01.rz,Node01.lx,Node01.ly,Node01.lz,Node01.ax,Node01.ay,Node01.az,Node01.mx,Node01.my,Node01.mz,Node01.gx,Node01.gy,Node01.gz,Node01.temp,Node02.Gqw,Node02.Gqx,Node02.Gqy,Node02.Gqz,Node02.Lqw,Node02.Lqx,Node02.Lqy,Node02.Lqz,Node02.rx,Node02.ry,Node02.rz,Node02.lx,Node02.ly,Node02.lz,Node02.ax,Node02.ay,Node02.az,Node02.mx,Node02.my,Node02.mz,Node02.gx,Node02.gy,Node02.gz,Node02.temp,Node03.Gqw,Node03.Gqx,Node03.Gqy,Node03.Gqz,Node03.Lqw,Node03.Lqx,Node03.Lqy,Node03.Lqz,Node03.rx,Node03.ry,Node03.rz,Node03.lx,Node03.ly,Node03.lz,Node03.ax,Node03.ay,Node03.az,Node03.mx,Node03.my,Node03.mz,Node03.gx,Node03.gy,Node03.gz,Node03.temp,Node04.Gqw,Node04.Gqx,Node04.Gqy,Node04.Gqz,Node04.Lqw,Node04.Lqx,Node04.Lqy,Node04.Lqz,Node04.rx,Node04.ry,Node04.rz,Node04.lx,Node04.ly,Node04.lz,Node04.ax,Node04.ay,Node04.az,Node04.mx,Node04.my,Node04.mz,Node04.gx,Node04.gy,Node04.gz,Node04.temp,Node05.Gqw,Node05.Gqx,Node05.Gqy,Node05.Gqz,Node05.Lqw,Node05.Lqx,Node05.Lqy,Node05.Lqz,Node05.rx,Node05.ry,Node05.rz,Node05.lx,Node05.ly,Node05.lz,Node05.ax,Node05.ay,Node05.az,Node05.mx,Node05.my,Node05.mz,Node05.gx,Node05.gy,Node05.gz,Node05.temp
9.05905,0.43556,0.391456,0.582829,-0.563347,0.193224,-0.010203,-0.059886,0.979272,-6.404717,-0.003159,-3.531023,-0.064214,0.075968,-0.091319,0.069754,0.031284,-1.079039,-6.259975,28.783619,-48.386166,-59.142731,6.369726,-5.072659,27.352367,0.029577,-0.128336,-0.053858,-0.989825,0.12006,0.034368,0.990795,-0.052255,-3.043231,0.243913,-3.198874,-0.066541,0.11053,-0.101523,-0.011555,-1.117014,0.012552,-26.875759,-47.711761,10.733811,-8.03292,-1.660435,59.086765,27.964886,0.995398,0.037437,0.086342,0.018079,0.146923,0.010743,-0.988079,0.044707,3.230764,-0.295588,-3.133132,0.055102,0.07101,0.142592,0.075398,1.076753,0.073134,21.02042,50.677219,9.933509,6.202772,5.662556,58.989899,28.489902,0.7017,-0.036999,0.711267,-0.018616,0.141402,0.043598,-0.988985,-0.003606,-3.161863,-0.283144,3.232592,0.065265,0.034601,-0.037581,-0.044838,1.032268,0.092108,-11.999013,49.10141,26.355247,-60.387341,3.690111,9.910221,28.677408,0.009372,-0.752704,-0.65636,0.0504,0.26771,-0.962868,-0.004861,0.034544,-2.598331,0.063964,0.027917,0.193789,0.022476,-0.146158,1.046388,0.061715,0.075079,51.920376,33.167107,-8.613894,4.596428,8.604848,-58.620121,26.17733
9.06906,0.436693,0.389355,0.586354,-0.56026,0.193831,-0.012041,-0.064755,0.978821,-6.415002,-0.00153,-3.532483,-0.072252,0.070553,-0.051741,0.036827,0.021949,-1.07338,-6.259975,28.783619,-48.386166,-58.794903,10.126248,-7.368311,27.364868,0.034539,-0.129011,-0.052187,-0.989666,0.120732,0.039344,0.990612,-0.050628,-3.047839,0.245644,-3.209404,-0.064469,0.093378,-0.091241,-0.021484,-1.098701,0.018749,-26.875759,-47.711761,10.733811,-11.511181,-3.886522,59.0172,27.952385,0.995198,0.038634,0.086895,0.023176,0.14741,0.005724,-0.987978,0.046232,3.235476,-0.296113,-3.144017,0.035455,0.09235,0.120049,0.072057,1.096233,0.044476,21.02042,50.677219,9.933509,9.124512,7.749513,59.129032,28.489902,0.701099,-0.039899,0.711807,-0.014088,0.142213,0.041741,-0.988918,-0.008651,-3.171791,-0.28437,3.230284,0.033652,0.071886,-0.04784,-0.034826,1.070437,0.072887,-11.999013,49.10141,26.355247,-60.387341,5.985764,12.762395,28.364899,0.010715,-0.74938,-0.660164,0.049994,0.26845,-0.962707,-0.009504,0.032229,-2.596694,0.056982,0.035669,0.168643,0.050377,-0.105489,1.067613,0.040743,0.03745,51.920376,33.167107,-8.613894,6.474689,11.248326,-58.411427,26.214832
9.07907,0.437665,0.387208,0.590007,-0.557145,0.194592,-0.014011,-0.069642,0.978308,-6.425379,0.00031,-3.534304,-0.070859,0.078391,-0.011675,0.000345,0.022322,-1.080549,-6.000924,29.923969,-47.709766,-59.351425,11.865378,-9.524833,27.352367,0.03945,-0.129807,-0.050423,-0.98947,0.121526,0.04427,0.990394,-0.048908,-3.05265,0.247568,-3.219859,-0.064748,0.083312,-0.075739,-0.027784,-1.087116,0.030016,-27.748644,-47.426136,10.390597,-12.693789,-5.416956,58.669373,27.952385,0.99496,0.039936,0.087544,0.028211,0.147987,0.000773,-0.98783,0.047861,3.240394,-0.296784,-3.15481,0.014187,0.109137,0.096242,0.067417,1.11126,0.014298,21.892303,50.490044,9.683608,10.30712,8.792991,58.502945,28.502401,0.700405,-0.042674,0.712405,-0.009534,0.143125,0.039785,-0.988811,-0.013612,-3.181531,-0.28584,3.227768,0.000086,0.093192,-0.053955,-0.02727,1.092966,0.051594,-12.073299,48.373528,27.189846,-59.691689,7.307503,14.014568,28.702408,0.012189,-0.746067,-0.663909,0.0496,0.269287,-0.962494,-0.014079,0.029851,-2.594904,0.0499,0.043246,0.149527,0.070275,-0.071098,1.08264,0.027467,0.006218,51.304638,34.337265,-8.442899,7.796428,12.152675,-57.924469,26.202332
9.08908,0.438563,0.385139,0.593564,-0.554086,0.195336,-0.015974,-0.074376,0.977782,-6.435461,0.002181,-3.536116,-0.068688,0.071462,0.009329,-0.017802,0.027923,-1.073191,-6.000924,29.923969,-47.709766,-57.681862,12.213204,-9.524833,27.364868,0.044273,-0.130598,-0.048665,-0.98925,0.122316,0.049108,0.990152,-0.047193,-3.057449,0.249436,-3.23015,-0.056747,0.086712,-0.068477,-0.044777,-1.088797,0.036965,-27.748644,-47.426136,10.390597,-12.763355,-5.486522,57.695461,27.964886,0.994694,0.041237,0.088222,0.033184,0.148593,-0.004117,-0.987651,0.049485,3.245296,-0.297476,-3.165483,0.00451,0.116133,0.082048,0.072057,1.116826,-0.003732,21.892303,50.490044,9.683608,10.30712,9.071252,57.807293,28.502401,0.699685,-0.045394,0.71299,-0.005005,0.144041,0.037817,-0.988676,-0.018514,-3.191148,-0.287357,3.225226,-0.011714,0.087961,-0.056968,-0.021036,1.088125,0.05084,-12.073299,48.373528,27.189846,-59.065601,7.377068,14.223265,28.727409,0.013655,-0.742777,-0.667588,0.049203,0.270109,-0.962258,-0.018591,0.027489,-2.593184,0.042874,0.050697,0.144167,0.062788,-0.062135,1.073812,0.033047,0.000386,51.304638,34.337265,-8.442899,7.726863,12.152675,-57.159252,26.202332
9.09909,0.43946,0.383103,0.597047,-0.551038,0.196031,-0.01791,-0.07905,0.977242,-6.445421,0.004012,-3.537856,-0.059498,0.058723,0.00158,-0.01088,0.048462,-1.05923,-5.828223,31.349405,-47.456116,-56.916645,12.004509,-9.037876,27.352367,0.049021,-0.131353,-0.046901,-0.989011,0.123069,0.053871,0.989891,-0.045471,-3.062259,0.251183,-3.240306,-0.042632,0.081955,-0.072474,-0.069789,-1.082444,0.033772,-28.796106,-46.854889,10.21899,-12.902485,-5.138695,56.791115,27.952385,0.994411,0.042526,0.088828,0.038058,0.149126,-0.00891,-0.987457,0.051089,3.250134,-0.297992,-3.175947,0.01497,0.115982,0.079684,0.093771,1.114971,-0.006009,22.676996,50.864391,9.017203,10.237555,8.3756,56.694248,28.489902,0.698983,-0.048055,0.713521,-0.00054,0.144903,0.035862,-0.98852,-0.023331,-3.200589,-0.288803,3.2227,0.005091,0.069156,-0.058243,-0.016125,1.06783,0.07741,-11.553293,48.130901,28.176191,-58.022121,6.750981,14.153699,28.627405,0.015084,-0.739532,-0.671184,0.048766,0.270874,-0.962011,-0.023012,0.025145,-2.591623,0.03592,0.057968,0.15848,0.034497,-0.075108,1.047327,0.061715,0.015437,50.688904,35.214886,-7.844412,7.100776,12.222239,-56.046207,26.202332
9.1091,0.44031,0.381158,0.600455,-0.547995,0.196673,-0.019873,-0.083612,0.976695,-6.455179,0.00593,-3.539521,-0.04577,0.030996,-0.017993,0.006145,0.074976,-1.029423,-5.828223,31.349405,-47.456116,-55.664471,12.4219,-8.411789,27.364868,0.053643,-0.132062,-0.045099,-0.988761,0.123778,0.058508,0.989619,-0.04371,-3.06713,0.252784,-3.250232,-0.025025,0.062143,-0.081397,-0.097665,-1.060768,0.025134,-28.796106,-46.854889,10.21899,-13.389441,-4.512609,55.330242,27.952385,0.99411,0.043882,0.089378,0.04279,0.149601,-0.013557,-0.987245,0.05275,3.255048,-0.298363,-3.186125,0.039177,0.113941,0.087921,0.12662,1.110889,0.004619,22.676996,50.864391,9.017203,11.141903,7.679947,55.163815,28.514902,0.69829,-0.050581,0.714016,0.003883,0.145728,0.033862,-0.988348,-0.028017,-3.209744,-0.29022,3.220051,0.034085,0.049398,-0.054977,-0.015936,1.044929,0.115286,-11.553293,48.130901,28.176191,-56.561253,6.264024,14.849352,28.627405,0.016525,-0.736351,-0.674674,0.048253,0.271593,-0.961755,-0.027301,0.022765,-2.590199,0.028962,0.064952,0.170051,-0.004004,-0.084216,1.009761,0.087497,0.02729,50.688904,35.214886,-7.844412,6.544254,12.987457,-54.585339,26.202332
9.11911,0.441085,0.379352,0.603803,-0.544938,0.197251,-0.021917,-0.08804,0.976146,-6.464713,0.008056,-3.541099,-0.034399,-0.00045,-0.020426,0.007829,0.092527,-0.996031,-5.396472,32.014606,-46.35696,-54.203602,13.604509,-8.203094,27.364868,0.058082,-0.132757,-0.043208,-0.988502,0.124472,0.062961,0.989338,-0.04186,-3.072153,0.254294,-3.259821,-0.007541,0.043804,-0.078035,-0.121531,-1.039279,0.028326,-29.843567,-46.664474,9.961579,-14.641616,-4.443043,53.312851,27.952385,0.99379,0.045349,0.08991,0.047342,0.150055,-0.018018,-0.987009,0.05451,3.260116,-0.298667,-3.195951,0.053471,0.110874,0.094638,0.149448,1.106066,0.011831,23.984819,50.770805,8.600701,12.602773,7.471251,53.215988,28.489902,0.697598,-0.052899,0.714486,0.008261,0.146531,0.03177,-0.988161,-0.03251,-3.218473,-0.291644,3.217168,0.04833,0.029856,-0.045878,-0.021225,1.022586,0.137521,-11.181861,47.726524,29.541899,-54.474297,5.985764,16.171091,28.802412,0.018029,-0.733285,-0.678011,0.047638,0.27229,-0.961489,-0.031376,0.020312,-2.588867,0.021974,0.071475,0.170807,-0.041234,-0.080211,0.971631,0.100196,0.027102,49.89724,36.482555,-7.92991,6.405124,14.448326,-52.498383,26.189831
9.12912,0.441646,0.377731,0.607066,-0.541977,0.197859,-0.024058,-0.092175,0.97559,-6.473716,0.010466,-3.542785,-0.036898,-0.016561,-0.022463,0.013441,0.097755,-0.979429,-5.396472,32.014606,-46.35696,-51.212296,15.343639,-8.063963,27.364868,0.06229,-0.133451,-0.04121,-0.988237,0.125168,0.067186,0.989054,-0.0399,-3.077354,0.255736,-3.268982,-0.00626,0.038171,-0.076161,-0.130886,-1.032365,0.027012,-29.843567,-46.664474,9.961579,-16.17205,-4.443043,50.878071,27.952385,0.993452,0.046959,0.090448,0.051646,0.15051,-0.022224,-0.986748,0.056396,3.265372,-0.298958,-3.205295,0.051423,0.109495,0.095581,0.156871,1.103654,0.009933,23.984819,50.770805,8.600701,14.481033,7.332121,50.57251,28.514902,0.696888,-0.054945,0.714962,0.012574,0.147345,0.029565,-0.98796,-0.036747,-3.226641,-0.29315,3.213989,0.045894,0.019679,-0.044798,-0.018581,1.011415,0.143363,-11.181861,47.726524,29.541899,-51.761253,6.055329,17.840656,28.614906,0.01961,-0.730381,-0.681146,0.046893,0.272955,-0.961219,-0.035165,0.017774,-2.587645,0.014974,0.077392,0.164263,-0.058824,-0.084621,0.952848,0.103852,0.03538,49.89724,36.482555,-7.92991,6.126863,16.257023,-49.646206,26.202332
9.13913,0.441991,0.376306,0.610259,-0.539093,0.198491,-0.026321,-0.096025,0.975032,-6.482219,0.013209,-3.54457,-0.041435,-0.030333,-0.016247,0.012132,0.097942,-0.965657,-5.569172,32.774841,-45.934208,-48.360123,17.430595,-7.994398,27.364868,0.066211,-0.13416,-0.039058,-0.987974,0.12588,0.071124,0.988771,-0.037784,-3.082815,0.257131,-3.277609,-0.004217,0.018768,-0.072382,-0.138142,-1.011623,0.026073,-30.28001,-45.902809,9.875776,-18.259007,-4.512609,47.747635,27.939884,0.993098,0.048743,0.090989,0.055696,0.150964,-0.026165,-0.986463,0.058441,3.270882,-0.299228,-3.214143,0.041425,0.116486,0.087578,0.158542,1.109405,-0.003352,24.595137,50.770805,8.3508,16.707121,7.192991,47.859467,28.502401,0.696166,-0.056675,0.715443,0.016807,0.148167,0.027232,-0.98775,-0.040684,-3.234152,-0.294736,3.210468,0.034242,0.025883,-0.047576,-0.012536,1.017745,0.141102,-11.256147,47.726524,29.314281,-48.630817,6.194459,19.788483,28.539904,0.021297,-0.727648,-0.684076,0.045998,0.273601,-0.960947,-0.038654,0.01512,-2.586506,0.007908,0.082659,0.149104,-0.067115,-0.065728,0.941953,0.095386,0.02127,49.369465,37.16515,-7.587918,5.987732,18.483109,-46.724468,26.164831
9.14914,0.442128,0.375071,0.613384,-0.536287,0.199146,-0.0287,-0.0996,0.974473,-6.490235,0.016266,-3.546457,-0.041107,-0.058503,0.009159,-0.008448,0.093648,-0.937736,-5.569172,32.774841,-45.934208,-45.647079,19.517553,-8.063963,27.352367,0.069802,-0.134871,-0.036749,-0.987718,0.126596,0.074735,0.988498,-0.035507,-3.088531,0.258455,-3.285617,0.004912,-0.012128,-0.068778,-0.149788,-0.978549,0.025509,-30.28001,-45.902809,9.875776,-20.485094,-4.443043,44.19981,27.952385,0.992736,0.050682,0.091511,0.059428,0.151395,-0.02978,-0.986163,0.06062,3.27657,-0.299446,-3.222361,0.028866,0.121684,0.067374,0.159098,1.112373,-0.029354,24.595137,50.770805,8.3508,18.724512,6.636469,44.450771,28.477402,0.69549,-0.058078,0.715879,0.020945,0.148921,0.024778,-0.987545,-0.044304,-3.240963,-0.296251,3.206602,0.012922,0.038256,-0.055506,-0.001013,1.031709,0.129607,-11.256147,47.726524,29.314281,-45.291687,5.568372,21.666742,28.702408,0.023026,-0.725112,-0.686774,0.044981,0.274196,-0.960684,-0.041818,0.012419,-2.585501,0.000929,0.087269,0.132867,-0.072631,-0.039408,0.933877,0.084226,0.000009,49.369465,37.16515,-7.587918,5.500776,20.013544,-43.315773,26.202332
9.15915,0.442145,0.374101,0.616285,-0.533619,0.199696,-0.031082,-0.1028,0.973955,-6.497521,0.019488,-3.548157,-0.03978,-0.071566,0.033425,-0.028466,0.091781,-0.924908,-5.396472,33.6301,-45.173256,-41.473164,20.4219,-6.881354,27.364868,0.07306,-0.135462,-0.034462,-0.987484,0.127192,0.078011,0.988246,-0.03325,-3.094112,0.259483,-3.292948,0.008404,-0.030751,-0.063389,-0.156089,-0.958368,0.026448,-31.065605,-45.807602,9.01774,-20.83292,-3.608261,40.443287,27.939884,0.992385,0.05264,0.091947,0.062818,0.151742,-0.033051,-0.985869,0.062795,3.282137,-0.299503,-3.229857,0.01331,0.121648,0.050336,0.15483,1.110889,-0.052509,25.379829,50.864391,7.684395,19.211468,5.45386,40.624683,28.502401,0.694902,-0.059206,0.716233,0.024847,0.149553,0.022346,-0.987356,-0.047564,-3.247022,-0.297571,3.202668,-0.010128,0.05229,-0.06211,0.009377,1.047722,0.116039,-10.884714,48.050026,30.528244,-41.18734,4.594459,22.014568,28.664907,0.024685,-0.722803,-0.689218,0.043871,0.27468,-0.960449,-0.044646,0.009773,-2.584744,-0.005754,0.091257,0.120268,-0.068079,-0.014773,0.936506,0.075568,-0.020122,48.753727,38.237797,-7.07493,4.318167,20.430935,-39.42012,26.202332
9.16916,0.44214,0.373355,0.618919,-0.531092,0.200091,-0.033374,-0.105672,0.97349,-6.504132,0.022693,-3.549543,-0.045359,-0.059304,0.042537,-0.032208,0.091594,-0.937736,-5.396472,33.6301,-45.173256,-37.647079,20.074074,-5.211789,27.377367,0.075987,-0.135918,-0.032262,-0.987275,0.127653,0.080956,0.988021,-0.031076,-3.099421,0.260205,-3.299584,-0.003587,-0.014727,-0.068735,-0.154561,-0.975372,0.01612,-31.065605,-45.807602,9.01774,-20.137268,-2.077826,36.478069,27.964886,0.992062,0.05451,0.092236,0.065839,0.151948,-0.03596,-0.985603,0.064855,3.287335,-0.299306,-3.236543,-0.000955,0.116147,0.043107,0.14852,1.105138,-0.065225,25.379829,50.864391,7.684395,18.446251,3.506034,36.450771,28.502401,0.694439,-0.060153,0.716468,0.028446,0.150014,0.020049,-0.98719,-0.050496,-3.252427,-0.298577,3.198892,-0.024342,0.057195,-0.069484,0.020711,1.053866,0.109633,-10.884714,48.050026,30.528244,-37.222122,2.785764,20.97109,28.464901,0.026168,-0.720733,-0.6914,0.042716,0.275007,-0.960258,-0.047148,0.007288,-2.584312,-0.011937,0.094705,0.118519,-0.044864,-0.030822,0.95961,0.080186,-0.001308,48.753727,38.237797,-7.07493,2.509471,19.596153,-35.246208,26.214832
9.17917,0.4422,0.372844,0.62122,-0.528707,0.200247,-0.035512,-0.108223,0.973102,-6.510047,0.025773,-3.550426,-0.061752,-0.008114,0.013145,0.003713,0.099809,-0.988862,-4.792019,34.675423,-44.496857,-33.612297,18.752335,-2.985702,27.364868,0.078597,-0.136187,-0.030198,-0.987099,0.127927,0.083581,0.987829,-0.029035,-3.104349,0.260531,-3.305533,-0.038449,0.039022,-0.081163,-0.138332,-1.033673,-0.003974,-31.851202,-45.331562,8.931937,-19.024225,-0.199565,32.721546,27.939884,0.991767,0.056257,0.092386,0.068546,0.152022,-0.03856,-0.985365,0.066769,3.292116,-0.298875,-3.242522,-0.016234,0.104656,0.045172,0.137941,1.094934,-0.068262,25.815771,50.864391,7.017991,17.263641,1.766904,32.833378,28.514902,0.694099,-0.060952,0.716592,0.031729,0.150312,0.017915,-0.987048,-0.053121,-3.25723,-0.299275,3.195343,-0.03293,0.048391,-0.077734,0.033178,1.04586,0.106429,-10.067562,47.079521,31.742207,-33.396034,0.977068,19.510221,28.552404,0.027468,-0.718857,-0.693373,0.041517,0.275174,-0.960112,-0.049393,0.004953,-2.58421,-0.017673,0.097743,0.122832,-0.006122,-0.070793,0.998867,0.092307,0.04046,48.401878,38.920387,-6.732938,0.561645,18.62224,-31.837511,26.202332
9.18918,0.442194,0.372496,0.623337,-0.526462,0.20034,-0.037593,-0.110497,0.972749,-6.515397,0.028868,-3.551184,-0.075837,0.040262,-0.013337,0.036453,0.108772,-1.03678,-4.792019,34.675423,-44.496857,-30.412296,18.334944,-1.177007,27.339867,0.08099,-0.136329,-0.028172,-0.986945,0.128075,0.085991,0.98766,-0.02703,-3.109125,0.260576,-3.31103,-0.061447,0.085614,-0.085713,-0.130313,-1.082818,-0.014303,-31.851202,-45.331562,8.931937,-18.954659,1.052609,30.286766,27.964886,0.991488,0.058006,0.092416,0.071035,0.151978,-0.040942,-0.985145,0.068668,3.296778,-0.298218,-3.248022,-0.025465,0.094897,0.047216,0.13293,1.085844,-0.070349,25.815771,50.864391,7.017991,17.402773,0.166904,30.468161,28.514902,0.693841,-0.061593,0.716641,0.034872,0.150499,0.015799,-0.986923,-0.055535,-3.261592,-0.299776,3.191751,-0.035199,0.039278,-0.06644,0.040546,1.037668,0.107937,-10.067562,47.079521,31.742207,-30.961254,-0.344671,19.579786,28.514902,0.028706,-0.717101,-0.695216,0.040219,0.275231,-0.959996,-0.051458,0.002626,-2.584342,-0.023285,0.100441,0.129846,0.022481,-0.09294,1.027417,0.105776,0.064731,48.401878,38.920387,-6.732938,-0.690529,19.039631,-29.889685,26.189831
9.19919,0.442123,0.37229,0.625408,-0.524207,0.200371,-0.039758,-0.112647,0.97241,-6.52054,0.032186,-3.551854,-0.076099,0.069272,-0.025908,0.051981,0.122962,-1.063947,-4.705668,34.865479,-44.412304,-29.229687,19.378422,0.075167,27.364868,0.083261,-0.136368,-0.02606,-0.986809,0.128119,0.088278,0.987507,-0.024937,-3.11403,0.260372,-3.316299,-0.065925,0.116743,-0.084204,-0.136041,-1.113463,-0.015617,-31.851202,-45.521976,8.417116,-20.137268,2.165653,29.034592,27.977386,0.991207,0.059896,0.092362,0.073414,0.151846,-0.043206,-0.984925,0.070699,3.301657,-0.297368,-3.253296,-0.02266,0.091283,0.0531,0.139612,1.081762,-0.067313,26.3389,50.583633,6.518188,19.072338,-0.94614,29.424683,28.502401,0.693656,-0.06208,0.716616,0.038063,0.150581,0.013553,-0.98681,-0.057857,-3.265714,-0.300105,3.187849,-0.02992,0.030426,-0.062729,0.041112,1.027427,0.11717,-9.473269,47.969151,32.42506,-30.126471,-1.457715,21.179787,28.777411,0.029969,-0.715408,-0.696988,0.038749,0.275196,-0.959904,-0.053399,0.000179,-2.584683,-0.029051,0.102838,0.139802,0.035093,-0.103325,1.039626,0.121553,0.077713,48.225952,39.31044,-6.21995,-1.803572,20.709196,-28.915773,26.202332
9.2092,0.441935,0.372249,0.627519,-0.521866,0.200362,-0.042125,-0.114709,0.972071,-6.525599,0.035937,-3.552514,-0.075162,0.074117,-0.028832,0.058529,0.130991,-1.067531,-4.705668,34.865479,-44.412304,-28.742731,21.743639,0.90995,27.352367,0.085447,-0.136332,-0.023722,-0.986686,0.12809,0.090482,0.987367,-0.022616,-3.119362,0.259955,-3.321456,-0.063614,0.122291,-0.07643,-0.142533,-1.117574,-0.011674,-31.851202,-45.521976,8.417116,-22.780746,3.209131,28.408504,27.964886,0.990913,0.062033,0.092231,0.07574,0.151631,-0.045401,-0.984694,0.072971,3.306998,-0.296311,-3.258482,-0.016442,0.090769,0.067573,0.14852,1.081391,-0.056115,26.3389,50.583633,6.518188,21.924511,-1.989618,29.146421,28.527403,0.693525,-0.062375,0.71653,0.041425,0.150577,0.011057,-0.986706,-0.06013,-3.26965,-0.300314,3.183404,-0.021373,0.023868,-0.051773,0.03469,1.018676,0.129607,-9.473269,47.969151,32.42506,-29.987341,-2.640323,24.03196,28.714909,0.031337,-0.713748,-0.69872,0.037052,0.275091,-0.959827,-0.055234,-0.00249,-2.585194,-0.035175,0.104917,0.142999,0.027148,-0.102833,1.030798,0.130018,0.081287,48.225952,39.31044,-6.21995,-2.777485,23.422239,-28.428816,26.202332
9.21921,0.441613,0.372386,0.629701,-0.519407,0.200316,-0.044741,-0.116701,0.971727,-6.530628,0.040209,-3.553186,-0.077885,0.070586,-0.029131,0.064328,0.133232,-1.06357,-4.101216,35.245598,-43.735905,-28.534035,24.665379,1.536037,27.377367,0.087551,-0.136239,-0.021122,-0.986574,0.128006,0.092605,0.987237,-0.020033,-3.125197,0.259353,-3.326512,-0.068093,0.122369,-0.070608,-0.142151,-1.117574,-0.012425,-32.898663,-44.950729,8.159705,-25.841616,4.043913,27.851982,27.939884,0.990601,0.064455,0.092029,0.078017,0.151336,-0.04753,-0.984446,0.075522,3.312875,-0.295047,-3.263593,-0.014716,0.090649,0.083833,0.152788,1.082319,-0.044727,26.949217,50.770805,6.184986,25.194077,-2.893966,28.937727,28.502401,0.693418,-0.062426,0.716417,0.044957,0.150533,0.008277,-0.986605,-0.062312,-3.273305,-0.300503,3.178339,-0.016395,0.021487,-0.042204,0.030156,1.01458,0.139029,-8.58183,47.645649,32.576805,-29.430819,-3.26641,27.37109,28.652407,0.032847,-0.712118,-0.700413,0.035079,0.274914,-0.959765,-0.056952,-0.00544,-2.585884,-0.041769,0.106625,0.142396,0.021994,-0.105943,1.0246,0.134828,0.089378,47.78614,39.700497,-5.36497,-3.820963,26.830935,-28.011425,26.214832
9.22922,0.44109,0.372743,0.631963,-0.516841,0.200257,-0.047658,-0.118564,0.971375,-6.535537,0.045116,-3.553936,-0.085278,0.072493,-0.025215,0.068444,0.130618,-1.066022,-4.101216,35.245598,-43.735905,-27.838383,28.28277,2.162124,27.364868,0.089563,-0.136134,-0.018227,-0.986465,0.127911,0.09464,0.987111,-0.017154,-3.131606,0.258646,-3.331461,-0.077089,0.130343,-0.061176,-0.13776,-1.12617,-0.01111,-32.898663,-44.950729,8.159705,-29.319876,4.461305,27.295462,27.939884,0.990265,0.067169,0.091803,0.08022,0.151007,-0.049567,-0.984175,0.078359,3.319303,-0.29367,-3.268586,-0.019383,0.085769,0.094452,0.150933,1.078794,-0.040172,26.949217,50.770805,6.184986,28.602772,-3.450487,28.450769,28.502401,0.693309,-0.062239,0.716296,0.048665,0.150478,0.005212,-0.986499,-0.064412,-3.276702,-0.300734,3.17266,-0.021773,0.017451,-0.034383,0.028267,1.010484,0.137898,-8.58183,47.645649,32.576805,-29.013428,-3.614236,30.71022,28.489902,0.034541,-0.710527,-0.702054,0.032848,0.274704,-0.959706,-0.058535,-0.008683,-2.586664,-0.048846,0.107921,0.138602,0.025255,-0.102822,1.026666,0.135598,0.0922,47.78614,39.700497,-5.36497,-4.377485,30.448326,-27.454903,26.214832
9.23923,0.440372,0.373274,0.634326,-0.514169,0.200213,-0.050857,-0.120336,0.971003,-6.540395,0.050601,-3.554823,-0.086621,0.09147,-0.02395,0.074057,0.137713,-1.083944,-3.669464,35.720741,-43.397701,-27.490557,31.691465,2.440385,27.339867,0.091502,-0.136018,-0.01503,-0.986357,0.127807,0.096603,0.986984,-0.013972,-3.138607,0.257833,-3.336339,-0.085262,0.144621,-0.053852,-0.13585,-1.140932,-0.012049,-33.247818,-44.950729,7.215866,-32.867702,4.809131,26.947636,27.952385,0.989902,0.070198,0.091562,0.082352,0.150655,-0.051515,-0.983873,0.081506,3.326332,-0.292193,-3.273474,-0.023327,0.07755,0.098557,0.15019,1.071002,-0.04207,27.385159,50.770805,5.26868,32.28973,-3.867879,28.033379,28.502401,0.693203,-0.061779,0.716162,0.052588,0.150406,0.001813,-0.986389,-0.066426,-3.279815,-0.301002,3.166262,-0.023313,0.010927,-0.030159,0.030534,1.003409,0.140159,-7.764678,46.91777,33.411404,-28.596035,-4.101193,34.605873,28.464901,0.036436,-0.708969,-0.703643,0.030367,0.274478,-0.959643,-0.059987,-0.012224,-2.587499,-0.056422,0.108808,0.14254,0.036815,-0.107219,1.036997,0.144641,0.102548,47.346329,40.188061,-4.680986,-4.725311,34.135284,-26.967947,26.214832
