time,Gqw,Gqx,Gqy,Gqz,Lqw,Lqx,Lqy,Lqz,rx,ry,rz,lx,ly,lz,ax,ay,az,mx,my,mz,gx,gy,gz,temp
6.33633,0.619614,0.505005,-0.367121,-0.47568,0.619614,0.505005,-0.367121,-0.47568,1.348514,0.025498,-1.289093,-0.320138,-0.027309,-0.15679,-1.019017,-0.186514,-0.004101,-30.108549,5.931355,-44.455933,-13.638145,1.180785,-41.575081,32.327518
6.34634,0.619414,0.505023,-0.367228,-0.475837,0.619414,0.505023,-0.367228,-0.475837,1.348712,0.025688,-1.289567,-0.32258,-0.039677,-0.126859,-1.008533,-0.158616,0.008658,-30.108549,5.931355,-44.455933,-12.803363,-4.384432,-36.496819,32.327518
6.35635,0.61917,0.50509,-0.367375,-0.475971,0.61917,0.50509,-0.367375,-0.475971,1.34907,0.025884,-1.290055,-0.307511,-0.029149,-0.101139,-1.015085,-0.130157,-0.002196,-30.338509,6.016002,-44.218712,-4.038146,-3.68878,-33.018559,32.327518
6.36636,0.618878,0.505196,-0.36752,-0.476126,0.618878,0.505196,-0.36752,-0.476126,1.349509,0.026177,-1.290582,-0.31733,-0.037222,-0.078261,-1.010592,-0.110685,0.014752,-30.338509,6.016002,-44.218712,5.144463,-8.697475,-27.383774,32.377522
6.37637,0.61851,0.505351,-0.36771,-0.476294,0.61851,0.505351,-0.36771,-0.476294,1.350112,0.02653,-1.291203,-0.334097,-0.062743,-0.095179,-0.990186,-0.132217,0.034365,-30.721775,5.592764,-44.376862,8.344463,-8.906171,-25.505514,32.327518
6.38638,0.618025,0.505617,-0.367986,-0.476426,0.618025,0.505617,-0.367986,-0.476426,1.35108,0.026932,-1.291886,-0.315647,-0.062441,-0.094744,-0.985318,-0.128285,0.017798,-30.721775,5.592764,-44.376862,6.953159,-7.862693,-19.731602,32.327518
6.39639,0.617381,0.506015,-0.368336,-0.476568,0.617381,0.506015,-0.368336,-0.476568,1.352429,0.027497,-1.2927,-0.290248,-0.047359,-0.07868,-0.993181,-0.107315,-0.005814,-30.568468,5.254175,-44.297787,2.361855,-5.845302,-16.462036,32.327518
6.4064,0.616489,0.506686,-0.368743,-0.476696,0.616489,0.506686,-0.368743,-0.476696,1.354429,0.028422,-1.29357,-0.28962,-0.04714,-0.108964,-0.992245,-0.137834,-0.012098,-30.568468,5.254175,-44.297787,-2.507711,-2.784432,-13.888123,32.327518
6.41641,0.615356,0.507592,-0.36947,-0.476633,0.615356,0.507592,-0.36947,-0.476633,1.357407,0.029163,-1.294555,-0.256223,-0.024995,-0.04786,-1.006099,-0.071366,-0.03533,-30.875082,5.169527,-44.218712,-19.342493,-0.697475,-9.644644,32.327518
6.42642,0.614157,0.508551,-0.370292,-0.47652,0.614157,0.508551,-0.370292,-0.47652,1.360641,0.029839,-1.29559,-0.265602,-0.009523,-0.022307,-1.024258,-0.048898,-0.024286,-30.875082,5.169527,-44.218712,-25.185972,-0.836606,-5.888123,32.327518
6.43643,0.612502,0.510091,-0.371533,-0.476036,0.612502,0.510091,-0.371533,-0.476036,1.365728,0.030519,-1.29654,-0.297388,-0.054019,-0.023209,-0.989999,-0.058447,0.01856,-30.645121,5.254175,-44.139637,-20.246841,-3.271389,-5.05334,32.327518
6.44644,0.610431,0.511889,-0.373161,-0.475495,0.610431,0.511889,-0.373161,-0.475495,1.37195,0.031228,-1.297982,-0.295902,-0.051789,0.013422,-0.992807,-0.02306,0.025415,-30.645121,5.254175,-44.139637,-10.50771,0.554698,-4.357687,32.315018
6.45645,0.607795,0.51434,-0.375433,-0.474436,0.607795,0.51434,-0.375433,-0.474436,1.380546,0.031675,-1.299422,-0.2873,-0.027536,0.018411,-1.013962,-0.016507,0.013228,-30.568468,5.42347,-43.981491,-3.96858,1.667742,-3.522905,32.327518
6.46646,0.604395,0.517864,-0.378125,-0.472806,0.604395,0.517864,-0.378125,-0.472806,1.392074,0.03263,-1.300419,-0.270946,-0.024214,-0.002297,-1.01209,-0.034856,-0.005814,-30.568468,5.42347,-43.981491,-1.325102,-0.558345,-2.409862,32.315018
6.47647,0.600797,0.521333,-0.381212,-0.471098,0.600797,0.521333,-0.381212,-0.471098,1.404156,0.033142,-1.301933,-0.268711,-0.026682,-0.008071,-1.008907,-0.041035,-0.006386,-30.645121,5.508117,-44.139637,0.344463,-2.158345,-2.201166,32.327518
6.48648,0.597378,0.524037,-0.384648,-0.46965,0.597378,0.524037,-0.384648,-0.46965,1.415223,0.032674,-1.304573,-0.26467,-0.027146,-0.00813,-1.007409,-0.040473,-0.006957,-30.645121,5.508117,-44.139637,0.553159,-2.714867,-2.340296,32.340019
6.49649,0.594621,0.525726,-0.387962,-0.468534,0.594621,0.525726,-0.387962,-0.468534,1.424002,0.031266,-1.307723,-0.249806,-0.016368,-0.021389,-1.013587,-0.050396,-0.022191,-30.798428,5.592764,-44.218712,2.222724,-2.08878,-2.479427,32.327518
6.5065,0.591953,0.527501,-0.391333,-0.467111,0.591953,0.527501,-0.391333,-0.467111,1.433098,0.029506,-1.310421,-0.232387,-0.021479,-0.042796,-1.003665,-0.067996,-0.037044,-30.798428,5.592764,-44.218712,-4.664232,-3.480084,-1.85334,32.377522
6.51651,0.588873,0.529791,-0.395262,-0.4651,0.588873,0.529791,-0.395262,-0.4651,1.444232,0.027297,-1.312954,-0.229761,-0.018663,-0.04388,-1.005912,-0.067247,-0.036854,-30.875082,5.508117,-43.744267,-15.238146,-3.758345,-1.018557,32.327518
6.52652,0.584984,0.533403,-0.399709,-0.462069,0.584984,0.533403,-0.399709,-0.462069,1.459101,0.025293,-1.314467,0.016833,0.811523,-0.301352,-0.992432,-0.061068,0.00066,-30.875082,5.508117,-43.744267,-17.533798,-4.245302,-1.157688,32.327518
6.53653,0.580013,0.538546,-0.404665,-0.458039,0.580013,0.538546,-0.404665,-0.458039,1.478208,0.023932,-1.315052,-0.003888,0.811691,-0.285095,-1.002355,-0.047026,0.022749,-30.721775,5.592764,-43.744267,-14.820754,-2.297476,-1.575079,32.327518
6.54654,0.574338,0.545024,-0.409682,-0.45304,0.574338,0.545024,-0.409682,-0.45304,1.500499,0.023245,-1.314087,-0.007372,0.81325,-0.274895,-1.009094,-0.03729,0.025415,-30.721775,5.592764,-43.744267,-10.09032,-1.671389,-2.062036,32.365021
6.55655,0.567339,0.553741,-0.414612,-0.446759,0.567339,0.553741,-0.414612,-0.446759,1.527836,0.024329,-1.310795,-0.0077,0.809225,-0.270236,-1.009469,-0.034294,0.023511,-30.951735,5.931355,-43.586121,-10.716406,-2.08878,-1.85334,32.315018
6.56656,0.559015,0.564446,-0.41964,-0.439097,0.559015,0.564446,-0.41964,-0.439097,1.560185,0.026527,-1.305408,-0.014075,0.804385,-0.245575,-1.011154,-0.012388,0.025796,-30.951735,5.931355,-43.586121,-8.490319,-1.462693,-1.922905,32.315018
6.57657,0.551846,0.572572,-0.424574,-0.432856,0.551846,0.572572,-0.424574,-0.432856,1.587007,0.027085,-1.302756,0.001144,0.807752,-0.254487,-1.014149,-0.022873,0.006944,-31.181694,5.76206,-43.902416,-2.716406,-0.62791,-1.85334,32.327518
6.58658,0.547908,0.575752,-0.428361,-0.4299,0.547908,0.575752,-0.428361,-0.4299,1.600777,0.025629,-1.304176,0.029039,0.804555,-0.248932,-1.007784,-0.017631,-0.018763,-31.181694,5.76206,-43.902416,-4.733798,-2.923563,-0.531601,32.327518
6.59659,0.543919,0.579393,-0.432107,-0.426308,0.543919,0.579393,-0.432107,-0.426308,1.61565,0.023939,-1.304496,0.02253,0.796193,-0.247807,-1.00535,-0.015946,-0.010956,-31.028387,6.016002,-43.507046,-2.785971,-3.340954,-0.531601,32.327518
6.6066,0.538468,0.584658,-0.436054,-0.421999,0.538468,0.584658,-0.436054,-0.421999,1.634795,0.02385,-1.304022,0.013234,0.789188,-0.258797,-1.004601,-0.027741,-0.000673,-31.028387,6.016002,-43.507046,-2.646841,-3.132258,-0.601166,32.340019
6.61661,0.532597,0.590372,-0.440027,-0.417346,0.532597,0.590372,-0.440027,-0.417346,1.655247,0.024067,-1.303137,0.012294,0.784011,-0.265354,-1.003478,-0.035792,0.000851,-31.028387,6.100649,-43.744267,-4.385972,-3.619215,-0.114209,32.365021
6.62662,0.524917,0.597866,-0.444684,-0.41143,0.524917,0.597866,-0.444684,-0.41143,1.681431,0.025118,-1.301507,0.006601,0.780939,-0.273841,-1.005537,-0.046277,0.006563,-31.028387,6.100649,-43.744267,-4.942493,-2.993128,-0.322905,32.315018
6.63663,0.514283,0.608186,-0.450499,-0.403327,0.514283,0.608186,-0.450499,-0.403327,1.717052,0.027231,-1.298593,-0.009784,0.771931,-0.270651,-1.004976,-0.044218,0.022369,-31.105042,6.016002,-43.665195,-7.02945,-2.436606,-0.044644,32.365021
6.64664,0.502424,0.61943,-0.456821,-0.393943,0.502424,0.61943,-0.456821,-0.393943,1.7567,0.029009,-1.29495,-0.027698,0.766383,-0.26513,-1.008345,-0.038413,0.037603,-31.105042,6.016002,-43.665195,-5.359885,-2.158345,-0.114209,32.327518
6.65665,0.489344,0.630878,-0.463782,-0.383982,0.489344,0.630878,-0.463782,-0.383982,1.79908,0.030598,-1.292147,-0.019437,0.769073,-0.26163,-1.012464,-0.039162,0.026939,-31.335001,6.185297,-43.665195,-1.325102,-2.645302,-0.601166,32.327518
6.66666,0.474527,0.642637,-0.471602,-0.373409,0.474527,0.642637,-0.471602,-0.373409,1.845148,0.032363,-1.290688,0.006286,0.76818,-0.276449,-1.007597,-0.062379,0.007515,-31.335001,6.185297,-43.665195,-0.907711,-3.619215,-0.183775,32.327518
6.67667,0.460917,0.651632,-0.479308,-0.364958,0.460917,0.651632,-0.479308,-0.364958,1.884831,0.033801,-1.292939,0.033822,0.76846,-0.28136,-1.003665,-0.07717,-0.011908,-31.105042,6.016002,-43.586121,-1.951189,-4.175736,-0.183775,32.327518
6.68668,0.452595,0.655271,-0.484965,-0.361368,0.452595,0.655271,-0.484965,-0.361368,1.9064,0.034611,-1.298851,0.035851,0.763814,-0.270091,-1.002729,-0.067434,-0.009432,-31.105042,6.016002,-43.586121,-4.455537,-3.271389,0.442312,32.327518
6.69669,0.443666,0.659971,-0.490678,-0.356137,0.443666,0.659971,-0.490678,-0.356137,1.931429,0.034692,-1.302631,0.009758,0.753444,-0.253844,-1.003852,-0.042907,0.015704,-31.028387,6.185297,-43.586121,-5.846841,-2.158345,1.34666,32.327518
6.7067,0.433364,0.666497,-0.495922,-0.349342,0.433364,0.666497,-0.495922,-0.349342,1.961194,0.03585,-1.303408,0.011186,0.751156,-0.247074,-1.004976,-0.038788,0.014371,-31.028387,6.185297,-43.586121,-5.151189,-1.114867,2.111878,32.327518
6.71671,0.420922,0.674626,-0.501185,-0.341348,0.420922,0.674626,-0.501185,-0.341348,1.996454,0.038655,-1.302812,0.025156,0.749036,-0.243474,-1.002729,-0.044592,0.002564,-31.335001,6.185297,-43.348896,-2.507711,-1.253997,2.320573,32.402523
6.72672,0.406258,0.683877,-0.506867,-0.332194,0.406258,0.683877,-0.506867,-0.332194,2.037124,0.042535,-1.30186,0.031951,0.748274,-0.247245,-1.003291,-0.0562,0.000851,-31.335001,6.185297,-43.348896,-0.490319,-0.697475,2.181443,32.340019
6.73673,0.389725,0.693893,-0.512777,-0.322005,0.389725,0.693893,-0.512777,-0.322005,2.082199,0.047207,-1.300474,0.026584,0.743606,-0.244729,-1.003478,-0.057137,0.008468,-31.105042,6.100649,-43.507046,-0.977276,-0.210519,2.042312,32.327518
6.74674,0.369859,0.705433,-0.519437,-0.309441,0.369859,0.705433,-0.519437,-0.309441,2.136056,0.052367,-1.298201,0.018782,0.751723,-0.217911,-1.017893,-0.038788,0.002564,-31.105042,6.100649,-43.507046,-1.116406,0.206872,2.251008,32.315018
6.75675,0.348097,0.717174,-0.526378,-0.29566,0.348097,0.717174,-0.526378,-0.29566,2.194193,0.05765,-1.295873,0.022093,0.742415,-0.218605,-1.011154,-0.046464,0.005421,-31.488308,6.354592,-43.507046,-1.533798,-2.158345,2.459704,32.365021
6.76676,0.325297,0.728762,-0.532874,-0.281306,0.325297,0.728762,-0.532874,-0.281306,2.254108,0.063368,-1.292856,0.026471,0.737274,-0.210691,-1.008533,-0.04946,0.001993,-31.488308,6.354592,-43.507046,-0.559885,-3.201823,2.737965,32.315018
6.77677,0.302898,0.73921,-0.538782,-0.267461,0.302898,0.73921,-0.538782,-0.267461,2.311822,0.069082,-1.290107,0.019863,0.727671,-0.20084,-1.004788,-0.043281,0.006373,-31.258348,6.439239,-43.507046,-3.133798,-4.314867,3.364052,32.377522
6.78678,0.282815,0.748161,-0.543424,-0.254875,0.282815,0.748161,-0.543424,-0.254875,2.363227,0.074065,-1.286767,0.00317,0.720639,-0.187863,-1.006661,-0.028303,0.013228,-31.258348,6.439239,-43.507046,-5.985971,-4.732258,3.781443,32.327518
6.79679,0.263905,0.755641,-0.547979,-0.243064,0.263905,0.755641,-0.547979,-0.243064,2.411066,0.078188,-1.284773,-0.008846,0.711421,-0.179095,-1.004976,-0.016695,0.019131,-31.335001,6.693182,-43.665195,-4.455537,-4.314867,3.224921,32.402523
6.8068,0.248312,0.761355,-0.551467,-0.233587,0.248312,0.761355,-0.551467,-0.233587,2.449855,0.081906,-1.283258,0.003099,0.709809,-0.190915,-1.002167,-0.036728,0.023702,-31.335001,6.693182,-43.665195,-2.090319,-3.619215,3.016225,32.340019
6.81681,0.23784,0.764724,-0.554242,-0.226815,0.23784,0.764724,-0.554242,-0.226815,2.47625,0.083356,-1.283119,0.009093,0.708764,-0.18448,-1.003103,-0.038788,0.017418,-31.335001,6.693182,-43.348896,0.066202,-2.645302,2.111878,32.327518
6.82682,0.230193,0.766686,-0.556838,-0.221664,0.230193,0.766686,-0.556838,-0.221664,2.495668,0.083631,-1.284313,-0.000369,0.706601,-0.18245,-1.007035,-0.030175,0.023702,-31.335001,6.693182,-43.348896,-1.464232,-2.019215,2.111878,32.327518
6.83683,0.222314,0.768204,-0.559847,-0.21682,0.222314,0.768204,-0.559847,-0.21682,2.514962,0.084299,-1.286882,-0.001648,0.704613,-0.196826,-1.007409,-0.036354,0.039316,-31.181694,6.862476,-43.427971,-1.116406,-1.740954,1.972747,32.415024
6.84684,0.212525,0.770097,-0.563034,-0.211604,0.212525,0.770097,-0.563034,-0.211604,2.537832,0.086702,-1.289631,-0.003345,0.698874,-0.18844,-1.006099,-0.028303,0.038745,-31.181694,6.862476,-43.427971,-1.742493,-1.532258,1.833617,32.315018
6.85685,0.200848,0.772377,-0.566044,-0.206611,0.200848,0.772377,-0.566044,-0.206611,2.563451,0.091915,-1.292234,-0.005572,0.701963,-0.170684,-1.014149,-0.018754,0.03189,-31.411654,6.608534,-43.427971,0.135768,-0.836606,1.416225,32.327518
6.86686,0.186769,0.775457,-0.56852,-0.201419,0.186769,0.775457,-0.56852,-0.201419,2.593222,0.100187,-1.29345,0.011589,0.695635,-0.159761,-1.007222,-0.028865,0.022749,-31.411654,6.608534,-43.427971,-0.142493,-1.601823,1.137964,32.327518
6.87687,0.171265,0.779005,-0.57075,-0.195101,0.171265,0.779005,-0.57075,-0.195101,2.626695,0.108685,-1.293271,0.025359,0.690883,-0.144209,-1.003291,-0.036167,0.011324,-31.335001,7.031771,-43.348896,-1.533798,-1.671389,0.859704,32.365021
6.88688,0.157515,0.782056,-0.572602,-0.188955,0.157515,0.782056,-0.572602,-0.188955,2.656984,0.115417,-1.292547,0.008612,0.679722,-0.131387,-1.001419,-0.017631,0.015513,-31.335001,7.031771,-43.348896,-2.925102,-1.114867,0.303182,32.327518
6.89689,0.144755,0.784676,-0.574396,-0.182754,0.144755,0.784676,-0.574396,-0.182754,2.68563,0.120805,-1.291847,0.012332,0.680799,-0.1331,-1.00404,-0.025682,0.020845,-31.718267,6.693182,-43.348896,-2.507711,0.276438,-0.114209,32.315018
6.9069,0.133036,0.787002,-0.575983,-0.176556,0.133036,0.787002,-0.575983,-0.176556,2.712516,0.124972,-1.290857,0.022527,0.679756,-0.119034,-1.004788,-0.031673,0.008277,-31.718267,6.693182,-43.348896,-1.812058,0.554698,-0.183775,32.340019
6.91691,0.12334,0.788923,-0.577173,-0.171054,0.12334,0.788923,-0.577173,-0.171054,2.735206,0.127868,-1.289616,0.027379,0.679618,-0.138357,-1.003665,-0.046839,0.02732,-31.488308,6.693182,-43.348896,-2.438145,-0.280084,0.929269,32.327518
6.92692,0.11681,0.790272,-0.577917,-0.166848,0.11681,0.790272,-0.577917,-0.166848,2.751107,0.129056,-1.288392,0.011021,0.679278,-0.144853,-1.009843,-0.03729,0.041792,-31.488308,6.693182,-43.348896,-0.559885,1.528611,-0.740296,32.327518
6.93693,0.112224,0.791397,-0.578249,-0.163474,0.112224,0.791397,-0.578249,-0.163474,2.762827,0.129319,-1.286849,-0.003563,0.676413,-0.135266,-1.015272,-0.022311,0.039316,-31.258348,7.116419,-43.269825,-2.785971,1.389481,-0.462035,32.327518
6.94694,0.107902,0.792361,-0.578583,-0.160509,0.107902,0.792361,-0.578583,-0.160509,2.773581,0.129867,-1.28562,0.004192,0.667081,-0.122422,-1.00872,-0.023809,0.025225,-31.258348,7.116419,-43.269825,-0.351189,0.485133,-0.531601,32.365021
6.95695,0.1022,0.793413,-0.579072,-0.157248,0.1022,0.793413,-0.579072,-0.157248,2.786913,0.131541,-1.284567,0.025436,0.663127,-0.113567,-1.002916,-0.040847,0.011134,-31.718267,6.693182,-43.348896,2.153159,0.067742,-1.088122,32.327518
6.96696,0.095109,0.794609,-0.579676,-0.153383,0.095109,0.794609,-0.579676,-0.153383,2.803227,0.133894,-1.283421,0.032124,0.659,-0.088857,-1.003103,-0.040286,-0.011527,-31.718267,6.693182,-43.348896,2.640115,1.389481,-1.435948,32.327518
6.97697,0.088277,0.795784,-0.580151,-0.149531,0.088277,0.795784,-0.580151,-0.149531,2.819107,0.135979,-1.282042,0.035059,0.65675,-0.08279,-1.003665,-0.043656,-0.015716,-31.488308,6.862476,-43.269825,2.361855,1.737307,-0.948992,32.327518
6.98698,0.081603,0.797054,-0.580457,-0.145309,0.081603,0.797054,-0.580457,-0.145309,2.835206,0.137335,-1.280112,0.032286,0.656212,-0.098786,-1.004414,-0.04946,0.002184,-31.488308,6.862476,-43.269825,3.196637,2.085133,-0.531601,32.365021
6.99699,0.07548,0.7983,-0.580678,-0.140827,0.07548,0.7983,-0.580678,-0.140827,2.850736,0.137619,-1.277938,0.02735,0.655363,-0.099234,-1.007597,-0.048149,0.00504,-31.258348,6.693182,-43.427971,1.179246,1.946003,0.233617,32.402523
7.007,0.069544,0.799525,-0.580921,-0.135846,0.069544,0.799525,-0.580921,-0.135846,2.866563,0.136852,-1.275658,0.01994,0.652052,-0.107105,-1.008158,-0.045528,0.014561,-31.258348,6.693182,-43.427971,1.109681,0.763394,0.581443,32.327518
7.01701,0.063401,0.800767,-0.581191,-0.130266,0.063401,0.800767,-0.581191,-0.130266,2.883443,0.135343,-1.273248,0.012151,0.65113,-0.114931,-1.011154,-0.042907,0.023511,-31.411654,6.777829,-43.348896,1.944463,-0.001823,0.651008,32.365021
7.02702,0.058158,0.801929,-0.581294,-0.124999,0.058158,0.801929,-0.581294,-0.124999,2.898471,0.133262,-1.27075,0.012895,0.645747,-0.111928,-1.008907,-0.043843,0.018751,-31.411654,6.777829,-43.348896,1.944463,-1.045302,0.720573,32.327518
7.03703,0.054079,0.802969,-0.581307,-0.119994,0.054079,0.802969,-0.581307,-0.119994,2.911276,0.130198,-1.268317,0.008297,0.638145,-0.110448,-1.005912,-0.03935,0.015704,-31.105042,6.439239,-43.348896,2.43142,-1.462693,0.859704,32.327518
7.04704,0.051694,0.803788,-0.581274,-0.115643,0.051694,0.803788,-0.581274,-0.115643,2.920512,0.126142,-1.266232,0.012544,0.633613,-0.117091,-1.002167,-0.045341,0.017418,-31.105042,6.439239,-43.348896,2.57055,-1.532258,0.859704,32.327518
7.05705,0.049216,0.804466,-0.581448,-0.111044,0.049216,0.804466,-0.581448,-0.111044,2.930151,0.121729,-1.26463,0.011904,0.631685,-0.120912,-1.002729,-0.046464,0.017608,-31.181694,6.862476,-43.269825,3.822724,-0.906171,0.929269,32.327518
7.06706,0.046335,0.805044,-0.581784,-0.10623,0.046335,0.805044,-0.581784,-0.10623,2.940661,0.117395,-1.263412,0.010872,0.629904,-0.120698,-1.00404,-0.04609,0.01418,-31.181694,6.862476,-43.269825,3.127072,-0.001823,1.277095,32.327518
7.07707,0.043015,0.805558,-0.582192,-0.101385,0.043015,0.805558,-0.582192,-0.101385,2.95189,0.113501,-1.262432,0.010144,0.632738,-0.113597,-1.010405,-0.04609,0.004659,-31.411654,6.693182,-43.269825,3.405333,0.693829,1.20753,32.365021
7.08708,0.039344,0.80606,-0.582647,-0.096135,0.039344,0.80606,-0.582647,-0.096135,2.964156,0.109351,-1.261511,0.010697,0.630802,-0.114057,-1.010966,-0.047213,0.001803,-31.411654,6.693182,-43.269825,2.500985,-0.001823,1.555356,32.365021
7.09709,0.036386,0.806561,-0.582955,-0.091098,0.036386,0.806561,-0.582955,-0.091098,2.975007,0.104721,-1.260435,0.005071,0.622852,-0.124034,-1.006661,-0.042345,0.008658,-31.335001,6.693182,-43.348896,-0.838145,-0.767041,2.181443,32.402523
7.1071,0.034761,0.807014,-0.583087,-0.086773,0.034761,0.807014,-0.583087,-0.086773,2.982844,0.099681,-1.259302,-0.004935,0.620615,-0.138707,-1.00872,-0.035792,0.020655,-31.335001,6.693182,-43.348896,-0.76858,-1.114867,1.833617,32.327518
7.11711,0.033599,0.807462,-0.583086,-0.082995,0.033599,0.807462,-0.583086,-0.082995,2.989274,0.094992,-1.258092,-0.011688,0.617962,-0.147942,-1.01003,-0.031299,0.026939,-31.488308,6.693182,-43.427971,-1.046841,-2.436606,1.903182,32.365021
7.12712,0.032748,0.807821,-0.583082,-0.079806,0.032748,0.807821,-0.583082,-0.079806,2.994482,0.090872,-1.257111,-0.007775,0.611686,-0.151655,-1.005163,-0.034669,0.026368,-31.488308,6.693182,-43.427971,-1.185971,-2.993128,1.833617,32.327518
7.13713,0.031579,0.807972,-0.583341,-0.076792,0.031579,0.807972,-0.583341,-0.076792,2.999959,0.08736,-1.256854,-0.009339,0.606128,-0.152289,-1.002916,-0.032048,0.024463,-31.258348,6.608534,-43.427971,-0.003363,-2.714867,1.624921,32.365021
7.14714,0.030322,0.807944,-0.583774,-0.074268,0.030322,0.807944,-0.583774,-0.074268,3.004971,0.084708,-1.25719,-0.0077,0.603932,-0.145467,-1.003478,-0.032048,0.015704,-31.258348,6.608534,-43.427971,1.527072,-1.810519,1.624921,32.340019
7.15715,0.029905,0.80782,-0.584206,-0.072365,0.029905,0.80782,-0.584206,-0.072365,3.007877,0.082067,-1.257737,-0.01493,0.599423,-0.14453,-1.00404,-0.023622,0.01399,-31.488308,6.693182,-43.19075,1.248811,-1.323563,1.485791,32.327518
7.16716,0.031208,0.807443,-0.584777,-0.07139,0.031208,0.807443,-0.584777,-0.07139,3.006876,0.078869,-1.258934,-0.012662,0.599672,-0.137801,-1.006661,-0.024184,0.004659,-31.488308,6.693182,-43.19075,0.066202,-0.767041,1.277095,32.402523
7.17717,0.033482,0.806879,-0.585497,-0.070846,0.033482,0.806879,-0.585497,-0.070846,3.003778,0.075192,-1.260636,-0.009087,0.59899,-0.140836,-1.007222,-0.026431,0.004278,-31.335001,6.693182,-43.348896,-1.116406,-0.836606,1.137964,32.377522
7.18718,0.034739,0.806239,-0.586424,-0.069845,0.034739,0.806239,-0.586424,-0.069845,3.002856,0.071942,-1.262704,-0.017435,0.597897,-0.149939,-1.010592,-0.017818,0.012276,-31.335001,6.693182,-43.348896,-1.464232,-1.045302,0.859704,32.365021
7.19719,0.035275,0.805853,-0.587076,-0.068539,0.035275,0.805853,-0.587076,-0.068539,3.003497,0.069101,-1.263997,-0.008219,0.597813,-0.163855,-1.009282,-0.027554,0.022749,-31.258348,6.439239,-43.111675,-1.116406,-1.810519,0.998834,32.390022
7.2072,0.035305,0.805684,-0.587476,-0.067065,0.035305,0.805684,-0.587476,-0.067065,3.005181,0.066634,-1.264618,-0.00282,0.593331,-0.166347,-1.005724,-0.031486,0.022749,-31.258348,6.439239,-43.111675,1.596637,-2.645302,0.651008,32.327518
7.21721,0.035197,0.805629,-0.587745,-0.065419,0.035197,0.805629,-0.587745,-0.065419,3.007305,0.064077,-1.264875,0.00239,0.591729,-0.153887,-1.005912,-0.034482,0.007896,-31.56496,6.862476,-43.586121,0.97055,-3.062693,0.511878,32.315018
7.22722,0.035436,0.80563,-0.587891,-0.063944,0.035436,0.80563,-0.587891,-0.063944,3.008671,0.061404,-1.264889,-0.001614,0.590214,-0.165216,-1.007409,-0.032235,0.017798,-31.56496,6.862476,-43.586121,-0.142493,-3.132258,0.372747,32.377522
7.23723,0.036704,0.805496,-0.588084,-0.063135,0.036704,0.805496,-0.588084,-0.063135,3.007576,0.058573,-1.265205,-0.00443,0.58439,-0.174642,-1.004601,-0.029239,0.025415,-31.641615,6.947124,-43.0326,-2.36858,-3.340954,0.859704,32.340019
7.24724,0.038476,0.805237,-0.588369,-0.062723,0.038476,0.805237,-0.588369,-0.062723,3.005185,0.055766,-1.265851,-0.0098,0.580597,-0.1828,-1.004601,-0.023997,0.032271,-31.641615,6.947124,-43.0326,-1.672928,-3.340954,0.651008,32.390022
7.25725,0.039767,0.804916,-0.588757,-0.0624,0.039767,0.804916,-0.588757,-0.0624,3.00346,0.053652,-1.26676,-0.006301,0.577069,-0.187828,-1.002355,-0.026618,0.035508,-31.718267,6.608534,-43.269825,-2.159884,-2.714867,0.720573,32.365021
7.26726,0.04137,0.804548,-0.589141,-0.062488,0.04137,0.804548,-0.589141,-0.062488,3.000742,0.051826,-1.267763,-0.016881,0.57288,-0.193131,-1.003665,-0.015758,0.041411,-31.718267,6.608534,-43.269825,-1.255537,-1.601823,0.442312,32.327518
7.27727,0.043602,0.804127,-0.589503,-0.062966,0.043602,0.804127,-0.589503,-0.062966,2.996543,0.049879,-1.268815,-0.014163,0.573251,-0.1913,-1.005724,-0.017818,0.038174,-31.871574,6.777829,-43.19075,-0.420754,-0.280084,0.024921,32.327518
7.28728,0.046229,0.803675,-0.58984,-0.063708,0.046229,0.803675,-0.58984,-0.063708,2.991396,0.047885,-1.269875,-0.010002,0.573109,-0.170215,-1.007784,-0.018192,0.015513,-31.871574,6.777829,-43.19075,0.83142,-0.419215,-0.601166,32.327518
7.29729,0.048751,0.803253,-0.5901,-0.064723,0.048751,0.803253,-0.5901,-0.064723,2.986094,0.046459,-1.270813,-0.000799,0.572364,-0.16315,-1.007035,-0.025307,0.006373,-31.641615,6.777829,-43.427971,0.274898,-0.767041,-0.879427,32.377522
7.3073,0.050988,0.802947,-0.590233,-0.065578,0.050988,0.802947,-0.590233,-0.065578,2.981453,0.045137,-1.271395,-0.000406,0.571193,-0.162531,-1.008158,-0.025307,0.00504,-31.641615,6.777829,-43.427971,0.761855,-0.419215,-1.088122,32.327518
7.31731,0.052496,0.802771,-0.590294,-0.065994,0.052496,0.802771,-0.590294,-0.065994,2.978517,0.043995,-1.271675,0.005021,0.570844,-0.175302,-1.007971,-0.032796,0.016275,-31.56496,6.693182,-43.111675,-0.003363,-1.532258,-1.227253,32.327518
7.32732,0.053007,0.802708,-0.590338,-0.065959,0.053007,0.802708,-0.590338,-0.065959,2.977733,0.043321,-1.271784,0.010032,0.567141,-0.185712,-1.004788,-0.038788,0.025796,-31.56496,6.693182,-43.111675,0.344463,-1.880084,-1.575079,32.327518
